camera_scene,cell,executions,lidar_scene,maximum,mean,metric,minimum,model_id,mps_enabled,pair,range,std
scene-0184,BB,3,scene-0184,8.128547329662108,8.074340442570577,throughput_hz,8.01965898847441,dino,False,centerpoint+dino,0.10888834118769886,0.0544457217973423
scene-0184,BB,3,scene-0184,3.1324167481423966,3.1140176525596743,throughput_hz,3.0802934793927648,centerpoint,False,centerpoint+dino,0.0521232687496318,0.029246406420406705
scene-0245,BA,3,scene-0184,8.25847101576154,8.092974726048515,throughput_hz,7.955136240347137,dino,False,centerpoint+dino,0.30333477541440246,0.1535471005456841
scene-0245,BA,3,scene-0184,3.123773558972021,3.101604015932118,throughput_hz,3.0712703484064674,centerpoint,False,centerpoint+dino,0.052503210565553626,0.027187064504775257
scene-0770,AA,3,scene-0770,11.739795637169875,11.739795637169875,throughput_hz,11.739795637169875,yolov3,False,centerpoint+yolov3,0.0,0.0
scene-0770,AA,3,scene-0770,6.415648655365752,6.395112925941185,throughput_hz,6.354492520735271,centerpoint,False,centerpoint+yolov3,0.06115613463048053,0.03517902573504212
scene-0245,AB,3,scene-0770,11.675464953450978,11.669703552353013,throughput_hz,11.663332161384957,yolov3,False,centerpoint+yolov3,0.012132792066021025,0.006089353542087664
scene-0245,AB,3,scene-0770,6.373097331893802,6.343376904869348,throughput_hz,6.319264137699967,centerpoint,False,centerpoint+yolov3,0.053833194193834366,0.027351189847343523
scene-0245,BB,3,scene-0245,11.673921751949804,11.673316173188356,throughput_hz,11.672835632416,yolov3,False,centerpoint+yolov3,0.0010861195338041085,0.0005537506518861346
scene-0245,BB,3,scene-0245,8.187042384258643,8.14823648249085,throughput_hz,8.098838059976936,centerpoint,False,centerpoint+yolov3,0.08820432428170655,0.04504610779319167
scene-0770,BA,3,scene-0245,11.739795637169875,11.736761394047528,throughput_hz,11.731116997636358,yolov3,False,centerpoint+yolov3,0.00867863953351744,0.004892787669781537
scene-0770,BA,3,scene-0245,8.246595814228945,8.230436015043919,throughput_hz,8.212800658864959,centerpoint,False,centerpoint+yolov3,0.03379515536398614,0.016945827889210813
scene-0245,AA,3,scene-0245,11.654803759393268,11.654672636895706,throughput_hz,11.654546638298934,vit-upernet,False,pointpillars+vit-upernet,0.0002571210943340674,0.000128637106067248
scene-0245,AA,3,scene-0245,18.172241489624287,18.154787491992707,throughput_hz,18.120328452159157,pointpillars,False,pointpillars+vit-upernet,0.05191303746513043,0.02984324814647484
scene-0398,AB,3,scene-0245,11.553964246746533,11.553830348427544,throughput_hz,11.55365248240626,vit-upernet,False,pointpillars+vit-upernet,0.0003117643402728021,0.00016046532366894924
scene-0398,AB,3,scene-0245,17.95001490036427,17.86374287790043,throughput_hz,17.79452931777405,pointpillars,False,pointpillars+vit-upernet,0.15548558259022016,0.07913396837859103
scene-0398,BB,3,scene-0398,11.55469743682525,11.553616877426494,throughput_hz,11.551604554459603,vit-upernet,False,pointpillars+vit-upernet,0.0030928823656477533,0.001744310133580259
scene-0398,BB,3,scene-0398,17.53370996851607,17.393815633185365,throughput_hz,17.221156453001928,pointpillars,False,pointpillars+vit-upernet,0.3125535155141428,0.15883191212325787
scene-0245,BA,3,scene-0398,11.65436883793872,11.653577061172463,throughput_hz,11.652078967671024,vit-upernet,False,pointpillars+vit-upernet,0.0022898702676954485,0.0012980905047491526
scene-0245,BA,3,scene-0398,17.393308494498193,17.392063146457065,throughput_hz,17.389747177874536,pointpillars,False,pointpillars+vit-upernet,0.003561316623656552,0.0020075894204823882
scene-0770,AA,3,scene-0770,11.71662897220962,11.713275941853517,throughput_hz,11.711225222626153,mask-rcnn,False,pointpillars+mask-rcnn,0.005403749583466677,0.0029278213909372636
scene-0770,AA,3,scene-0770,16.189201844337617,15.985111645946446,throughput_hz,15.835846038937529,pointpillars,False,pointpillars+mask-rcnn,0.3533558054000885,0.18294639424612824
scene-0184,AB,3,scene-0770,11.721153805324297,11.720574681739679,throughput_hz,11.720036253316405,mask-rcnn,False,pointpillars+mask-rcnn,0.0011175520078925416,0.0005598863230188969
scene-0184,AB,3,scene-0770,19.256685884870585,19.135937726435156,throughput_hz,18.94532743128416,pointpillars,False,pointpillars+mask-rcnn,0.31135845358642555,0.1670226339894703
scene-0184,BB,3,scene-0184,11.717196729589931,11.71679389566023,throughput_hz,11.716221326119625,mask-rcnn,False,pointpillars+mask-rcnn,0.0009754034703064463,0.0005093727669180231
scene-0184,BB,3,scene-0184,18.00765286934113,17.9387248930222,throughput_hz,17.853116602326693,pointpillars,False,pointpillars+mask-rcnn,0.15453626701443568,0.07860686434062468
scene-0770,BA,3,scene-0184,11.715899745720009,11.71528049144416,throughput_hz,11.714327692275404,mask-rcnn,False,pointpillars+mask-rcnn,0.0015720534446046486,0.0008374229247289984
scene-0770,BA,3,scene-0184,15.418217828651539,15.383676059882715,throughput_hz,15.366149806378177,pointpillars,False,pointpillars+mask-rcnn,0.05206802227336205,0.029915139238298145
scene-0770,AA,3,scene-0770,11.739795637169875,11.725349957192812,throughput_hz,11.696458597238681,yolov3,True,3dssd+yolov3,0.043337039931193644,0.02502065167015621
scene-0770,AA,3,scene-0770,19.43697111032028,19.38847630156099,throughput_hz,19.333296947964815,3dssd,True,3dssd+yolov3,0.103674162355464,0.05215932648897947
scene-0245,AB,3,scene-0770,11.67802032400741,11.677309861704929,throughput_hz,11.676193832893816,yolov3,True,3dssd+yolov3,0.0018264911135936757,0.0009784582728472639
scene-0245,AB,3,scene-0770,19.487215383842194,19.41843844269869,throughput_hz,19.38393235502427,3dssd,True,3dssd+yolov3,0.1032830288179234,0.05956269435288853
scene-0245,BB,3,scene-0245,11.677670690855427,11.677039959086315,throughput_hz,11.676442311140052,yolov3,True,3dssd+yolov3,0.0012283797153749276,0.0006148577768776676
scene-0245,BB,3,scene-0245,19.48670305892387,19.43555873536992,throughput_hz,19.383897223694007,3dssd,True,3dssd+yolov3,0.1028058352298622,0.05140486895219672
scene-0770,BA,3,scene-0245,11.739795637169875,11.739795637169875,throughput_hz,11.739795637169875,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,BA,3,scene-0245,19.488708232912824,19.47122990136408,throughput_hz,19.436911730061805,3dssd,True,3dssd+yolov3,0.051796502851019,0.02972212272184355
scene-0245,AA,3,scene-0245,10.458287344517364,10.308996576197616,throughput_hz,10.18223596026589,dino,True,centerpoint+dino,0.276051384251474,0.13939798245225574
scene-0245,AA,3,scene-0245,5.205184622617878,5.148024110392644,throughput_hz,5.086335512420029,centerpoint,True,centerpoint+dino,0.11884911019784905,0.05955380272582807
scene-0184,AB,3,scene-0245,10.546173285812465,10.510201563232654,throughput_hz,10.465856243641808,dino,True,centerpoint+dino,0.08031704217065716,0.04080802201697818
scene-0184,AB,3,scene-0245,5.093056844897121,5.0712199170732175,throughput_hz,5.038338284316685,centerpoint,True,centerpoint+dino,0.05471856058043567,0.028983087280089886
scene-0184,BB,3,scene-0184,10.124968830302828,10.039482135931438,throughput_hz,9.99361888425759,dino,True,centerpoint+dino,0.13134994604523875,0.07409935890360717
scene-0184,BB,3,scene-0184,4.106113007403035,4.036151045866247,throughput_hz,3.9947889258842904,centerpoint,True,centerpoint+dino,0.11132408151874484,0.06092393605323872
scene-0245,BA,3,scene-0184,10.067576336046319,9.97982965024893,throughput_hz,9.874925913646226,dino,True,centerpoint+dino,0.19265042240009222,0.09746445304307437
scene-0245,BA,3,scene-0184,4.105191793937393,4.037541453841502,throughput_hz,4.001152066487989,centerpoint,True,centerpoint+dino,0.10403972744940404,0.05864300125937831
scene-0245,AA,3,scene-0245,11.676153875195814,11.668035975091911,throughput_hz,11.660189277349485,yolov3,True,centerpoint+yolov3,0.015964597846329198,0.007985753511059939
scene-0245,AA,3,scene-0245,8.864307620089226,8.800035318039788,throughput_hz,8.731899315252932,centerpoint,True,centerpoint+yolov3,0.13240830483629473,0.06628865615583504
scene-0184,AB,3,scene-0245,11.739795637169875,11.739795637169875,throughput_hz,11.739795637169875,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0184,AB,3,scene-0245,8.930169973702878,8.809674921749062,throughput_hz,8.723301840933066,centerpoint,True,centerpoint+yolov3,0.2068681327698112,0.10757247684544952
scene-0184,BB,3,scene-0184,11.739795637169875,11.730767211386528,throughput_hz,11.725531134920933,yolov3,True,centerpoint+yolov3,0.014264502248941824,0.007852097879764925
scene-0184,BB,3,scene-0184,6.405293914380346,6.378165981424399,throughput_hz,6.364265732546869,centerpoint,True,centerpoint+yolov3,0.04102818183347701,0.02349588571854743
scene-0245,BA,3,scene-0184,11.674595263345198,11.659061199477385,throughput_hz,11.649351482837037,yolov3,True,centerpoint+yolov3,0.025243780508160896,0.01359243830427826
scene-0245,BA,3,scene-0184,6.453977320295582,6.422778743573268,throughput_hz,6.400346461055935,centerpoint,True,centerpoint+yolov3,0.0536308592396475,0.027869395423330223
scene-0184,AA,3,scene-0184,11.737994094591176,11.737890665648798,throughput_hz,11.73778348867457,vit-upernet,True,pointpillars+vit-upernet,0.0002106059166067098,0.00010535297259457095
scene-0184,AA,3,scene-0184,19.499575257918007,19.388993198777168,throughput_hz,19.291546937243748,pointpillars,True,pointpillars+vit-upernet,0.20802832067425925,0.1046343989074597
scene-0398,AB,3,scene-0184,11.55544653915836,11.554857739216315,throughput_hz,11.553881498962324,vit-upernet,True,pointpillars+vit-upernet,0.0015650401960360938,0.0008514224570036679
scene-0398,AB,3,scene-0184,19.420530757393372,19.300171327395663,throughput_hz,19.159975553936327,pointpillars,True,pointpillars+vit-upernet,0.2605552034570451,0.13140534199027495
scene-0398,BB,3,scene-0398,11.556119382155567,11.555194266193533,throughput_hz,11.55455653770482,vit-upernet,True,pointpillars+vit-upernet,0.0015628444507473915,0.0008201002159322421
scene-0398,BB,3,scene-0398,19.36696118324214,19.31804479008042,throughput_hz,19.26861876867301,pointpillars,True,pointpillars+vit-upernet,0.09834241456912807,0.04917318798423761
scene-0184,BA,3,scene-0398,11.73775798866824,11.73760483094218,throughput_hz,11.737333345628796,vit-upernet,True,pointpillars+vit-upernet,0.00042464303944456105,0.00023575727173947197
scene-0184,BA,3,scene-0398,19.23995221602184,19.222133333505795,throughput_hz,19.187070896197923,pointpillars,True,pointpillars+vit-upernet,0.05288131982391775,0.030366323995074274
scene-0184,AA,3,scene-0184,11.734735259765358,11.733643492705488,throughput_hz,11.731497762480318,mask-rcnn,True,pointpillars+mask-rcnn,0.0032374972850401917,0.0018583530162529368
scene-0184,AA,3,scene-0184,19.393908450174347,19.358223648560227,throughput_hz,19.338426909420836,pointpillars,True,pointpillars+mask-rcnn,0.05548154075351164,0.0309656783874757
scene-0398,AB,3,scene-0184,11.53877747886588,11.537912864336496,throughput_hz,11.536420722952792,mask-rcnn,True,pointpillars+mask-rcnn,0.0023567559130874827,0.0012976583036907899
scene-0398,AB,3,scene-0184,19.469188946489346,19.398776527002145,throughput_hz,19.313683871385113,pointpillars,True,pointpillars+mask-rcnn,0.15550507510423373,0.07878508168056965
scene-0398,BB,3,scene-0398,11.540888541739537,11.540062516420422,throughput_hz,11.539592827758431,mask-rcnn,True,pointpillars+mask-rcnn,0.0012957139811060614,0.0007176005435590388
scene-0398,BB,3,scene-0398,19.248729990462987,19.201643142747198,throughput_hz,19.14505264879699,pointpillars,True,pointpillars+mask-rcnn,0.10367734166599618,0.05248797255127737
scene-0184,BA,3,scene-0398,11.735517948450857,11.73498134371595,throughput_hz,11.734696823411339,mask-rcnn,True,pointpillars+mask-rcnn,0.0008211250395184777,0.0004649962393711095
scene-0184,BA,3,scene-0398,19.342448626944805,19.255802687963378,throughput_hz,19.13492158682022,pointpillars,True,pointpillars+mask-rcnn,0.20752704012458523,0.10791618433718818
scene-0770,AA,3,scene-0770,226.0,226.0,analysis_unique_source_count,226.0,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0770,AA,3,scene-0770,375.0,374.0,analysis_unique_source_count,373.0,3dssd,False,3dssd+yolov3,2.0,1.0
scene-0398,AB,3,scene-0770,223.0,223.0,analysis_unique_source_count,223.0,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0398,AB,3,scene-0770,376.0,374.3333333333333,analysis_unique_source_count,373.0,3dssd,False,3dssd+yolov3,3.0,1.5275252316519465
scene-0398,BB,3,scene-0398,223.0,223.0,analysis_unique_source_count,223.0,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0398,BB,3,scene-0398,373.0,372.3333333333333,analysis_unique_source_count,371.0,3dssd,False,3dssd+yolov3,2.0,1.1547005383792517
scene-0770,BA,3,scene-0398,226.0,226.0,analysis_unique_source_count,226.0,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0770,BA,3,scene-0398,372.0,371.3333333333333,analysis_unique_source_count,371.0,3dssd,False,3dssd+yolov3,1.0,0.5773502691896258
scene-0245,AA,3,scene-0245,160.0,158.66666666666666,analysis_unique_source_count,158.0,dino,False,centerpoint+dino,2.0,1.1547005383792515
scene-0245,AA,3,scene-0245,80.0,79.33333333333333,analysis_unique_source_count,79.0,centerpoint,False,centerpoint+dino,1.0,0.5773502691896257
scene-0184,AB,3,scene-0245,159.0,158.33333333333334,analysis_unique_source_count,157.0,dino,False,centerpoint+dino,2.0,1.1547005383792515
scene-0184,AB,3,scene-0245,79.0,78.33333333333333,analysis_unique_source_count,78.0,centerpoint,False,centerpoint+dino,1.0,0.5773502691896257
scene-0184,BB,3,scene-0184,158.0,156.33333333333334,analysis_unique_source_count,155.0,dino,False,centerpoint+dino,3.0,1.5275252316519465
scene-0184,BB,3,scene-0184,61.0,60.666666666666664,analysis_unique_source_count,60.0,centerpoint,False,centerpoint+dino,1.0,0.5773502691896258
scene-0245,BA,3,scene-0184,160.0,157.33333333333334,analysis_unique_source_count,155.0,dino,False,centerpoint+dino,5.0,2.5166114784235836
scene-0245,BA,3,scene-0184,61.0,60.666666666666664,analysis_unique_source_count,60.0,centerpoint,False,centerpoint+dino,1.0,0.5773502691896258
scene-0770,AA,3,scene-0770,226.0,226.0,analysis_unique_source_count,226.0,yolov3,False,centerpoint+yolov3,0.0,0.0
scene-0770,AA,3,scene-0770,125.0,124.66666666666667,analysis_unique_source_count,124.0,centerpoint,False,centerpoint+yolov3,1.0,0.5773502691896257
scene-0245,AB,3,scene-0770,225.0,225.0,analysis_unique_source_count,225.0,yolov3,False,centerpoint+yolov3,0.0,0.0
scene-0245,AB,3,scene-0770,124.0,123.33333333333333,analysis_unique_source_count,123.0,centerpoint,False,centerpoint+yolov3,1.0,0.5773502691896257
scene-0245,BB,3,scene-0245,225.0,225.0,analysis_unique_source_count,225.0,yolov3,False,centerpoint+yolov3,0.0,0.0
scene-0245,BB,3,scene-0245,159.0,158.0,analysis_unique_source_count,157.0,centerpoint,False,centerpoint+yolov3,2.0,1.0
scene-0770,BA,3,scene-0245,226.0,226.0,analysis_unique_source_count,226.0,yolov3,False,centerpoint+yolov3,0.0,0.0
scene-0770,BA,3,scene-0245,160.0,159.66666666666666,analysis_unique_source_count,159.0,centerpoint,False,centerpoint+yolov3,1.0,0.5773502691896258
scene-0245,AA,3,scene-0245,225.0,225.0,analysis_unique_source_count,225.0,vit-upernet,False,pointpillars+vit-upernet,0.0,0.0
scene-0245,AA,3,scene-0245,351.0,350.6666666666667,analysis_unique_source_count,350.0,pointpillars,False,pointpillars+vit-upernet,1.0,0.5773502691896258
scene-0398,AB,3,scene-0245,223.0,223.0,analysis_unique_source_count,223.0,vit-upernet,False,pointpillars+vit-upernet,0.0,0.0
scene-0398,AB,3,scene-0245,347.0,345.3333333333333,analysis_unique_source_count,344.0,pointpillars,False,pointpillars+vit-upernet,3.0,1.5275252316519465
scene-0398,BB,3,scene-0398,223.0,223.0,analysis_unique_source_count,223.0,vit-upernet,False,pointpillars+vit-upernet,0.0,0.0
scene-0398,BB,3,scene-0398,339.0,336.3333333333333,analysis_unique_source_count,333.0,pointpillars,False,pointpillars+vit-upernet,6.0,3.055050463303893
scene-0245,BA,3,scene-0398,225.0,225.0,analysis_unique_source_count,225.0,vit-upernet,False,pointpillars+vit-upernet,0.0,0.0
scene-0245,BA,3,scene-0398,336.0,336.0,analysis_unique_source_count,336.0,pointpillars,False,pointpillars+vit-upernet,0.0,0.0
scene-0770,AA,3,scene-0770,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,AA,3,scene-0770,313.0,309.0,analysis_unique_source_count,306.0,pointpillars,False,pointpillars+mask-rcnn,7.0,3.605551275463989
scene-0184,AB,3,scene-0770,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0184,AB,3,scene-0770,372.0,369.6666666666667,analysis_unique_source_count,366.0,pointpillars,False,pointpillars+mask-rcnn,6.0,3.2145502536643185
scene-0184,BB,3,scene-0184,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0184,BB,3,scene-0184,348.0,346.6666666666667,analysis_unique_source_count,345.0,pointpillars,False,pointpillars+mask-rcnn,3.0,1.5275252316519465
scene-0770,BA,3,scene-0184,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,BA,3,scene-0184,298.0,297.3333333333333,analysis_unique_source_count,297.0,pointpillars,False,pointpillars+mask-rcnn,1.0,0.5773502691896258
scene-0770,AA,3,scene-0770,226.0,226.0,analysis_unique_source_count,226.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,AA,3,scene-0770,376.0,374.6666666666667,analysis_unique_source_count,373.0,3dssd,True,3dssd+yolov3,3.0,1.5275252316519465
scene-0245,AB,3,scene-0770,225.0,225.0,analysis_unique_source_count,225.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0245,AB,3,scene-0770,376.0,374.6666666666667,analysis_unique_source_count,374.0,3dssd,True,3dssd+yolov3,2.0,1.1547005383792517
scene-0245,BB,3,scene-0245,225.0,225.0,analysis_unique_source_count,225.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0245,BB,3,scene-0245,376.0,375.0,analysis_unique_source_count,374.0,3dssd,True,3dssd+yolov3,2.0,1.0
scene-0770,BA,3,scene-0245,226.0,226.0,analysis_unique_source_count,226.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,BA,3,scene-0245,376.0,375.6666666666667,analysis_unique_source_count,375.0,3dssd,True,3dssd+yolov3,1.0,0.5773502691896258
scene-0245,AA,3,scene-0245,203.0,199.66666666666666,analysis_unique_source_count,197.0,dino,True,centerpoint+dino,6.0,3.0550504633038935
scene-0245,AA,3,scene-0245,101.0,100.0,analysis_unique_source_count,99.0,centerpoint,True,centerpoint+dino,2.0,1.0
scene-0184,AB,3,scene-0245,204.0,203.66666666666666,analysis_unique_source_count,203.0,dino,True,centerpoint+dino,1.0,0.5773502691896258
scene-0184,AB,3,scene-0245,99.0,98.66666666666667,analysis_unique_source_count,98.0,centerpoint,True,centerpoint+dino,1.0,0.5773502691896257
scene-0184,BB,3,scene-0184,196.0,194.66666666666666,analysis_unique_source_count,194.0,dino,True,centerpoint+dino,2.0,1.1547005383792515
scene-0184,BB,3,scene-0184,80.0,78.66666666666667,analysis_unique_source_count,78.0,centerpoint,True,centerpoint+dino,2.0,1.1547005383792517
scene-0245,BA,3,scene-0184,195.0,193.33333333333334,analysis_unique_source_count,191.0,dino,True,centerpoint+dino,4.0,2.081665999466133
scene-0245,BA,3,scene-0184,80.0,78.66666666666667,analysis_unique_source_count,78.0,centerpoint,True,centerpoint+dino,2.0,1.1547005383792517
scene-0245,AA,3,scene-0245,225.0,225.0,analysis_unique_source_count,225.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,AA,3,scene-0245,172.0,171.0,analysis_unique_source_count,170.0,centerpoint,True,centerpoint+yolov3,2.0,1.0
scene-0184,AB,3,scene-0245,226.0,226.0,analysis_unique_source_count,226.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0184,AB,3,scene-0245,173.0,170.66666666666666,analysis_unique_source_count,169.0,centerpoint,True,centerpoint+yolov3,4.0,2.081665999466133
scene-0184,BB,3,scene-0184,226.0,226.0,analysis_unique_source_count,226.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0184,BB,3,scene-0184,125.0,124.33333333333333,analysis_unique_source_count,124.0,centerpoint,True,centerpoint+yolov3,1.0,0.5773502691896257
scene-0245,BA,3,scene-0184,225.0,225.0,analysis_unique_source_count,225.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,BA,3,scene-0184,126.0,125.33333333333333,analysis_unique_source_count,125.0,centerpoint,True,centerpoint+yolov3,1.0,0.5773502691896257
scene-0184,AA,3,scene-0184,226.0,226.0,analysis_unique_source_count,226.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,AA,3,scene-0184,376.0,373.6666666666667,analysis_unique_source_count,372.0,pointpillars,True,pointpillars+vit-upernet,4.0,2.0816659994661326
scene-0398,AB,3,scene-0184,223.0,223.0,analysis_unique_source_count,223.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0398,AB,3,scene-0184,375.0,372.6666666666667,analysis_unique_source_count,370.0,pointpillars,True,pointpillars+vit-upernet,5.0,2.516611478423583
scene-0398,BB,3,scene-0398,223.0,223.0,analysis_unique_source_count,223.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0398,BB,3,scene-0398,374.0,373.0,analysis_unique_source_count,372.0,pointpillars,True,pointpillars+vit-upernet,2.0,1.0
scene-0184,BA,3,scene-0398,226.0,226.0,analysis_unique_source_count,226.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,BA,3,scene-0398,371.0,370.6666666666667,analysis_unique_source_count,370.0,pointpillars,True,pointpillars+vit-upernet,1.0,0.5773502691896258
scene-0184,AA,3,scene-0184,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,True,pointpillars+mask-rcnn,0.0,0.0
scene-0184,AA,3,scene-0184,374.0,373.3333333333333,analysis_unique_source_count,373.0,pointpillars,True,pointpillars+mask-rcnn,1.0,0.5773502691896258
scene-0398,AB,3,scene-0184,223.0,223.0,analysis_unique_source_count,223.0,mask-rcnn,True,pointpillars+mask-rcnn,0.0,0.0
scene-0398,AB,3,scene-0184,376.0,374.6666666666667,analysis_unique_source_count,373.0,pointpillars,True,pointpillars+mask-rcnn,3.0,1.5275252316519465
scene-0398,BB,3,scene-0398,223.0,223.0,analysis_unique_source_count,223.0,mask-rcnn,True,pointpillars+mask-rcnn,0.0,0.0
scene-0398,BB,3,scene-0398,372.0,371.0,analysis_unique_source_count,370.0,pointpillars,True,pointpillars+mask-rcnn,2.0,1.0
scene-0184,BA,3,scene-0398,226.0,226.0,analysis_unique_source_count,226.0,mask-rcnn,True,pointpillars+mask-rcnn,0.0,0.0
scene-0184,BA,3,scene-0398,373.0,371.3333333333333,analysis_unique_source_count,369.0,pointpillars,True,pointpillars+mask-rcnn,4.0,2.0816659994661326
