A,B,contrast,effect,isolated_B_minus_A,metric,model_id,mps_enabled,pair,paired_minus_isolated_effect,repetition,value
scene-0245,scene-0184,BA-AA,co_runner,,analysis_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,BB-AB,co_runner,,analysis_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,AB-AA,own_input,1,analysis_count,yolov3,True,centerpoint+yolov3,0,2,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_count,yolov3,True,centerpoint+yolov3,0,2,1
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,BA-AA,co_runner,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,BB-AB,co_runner,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,AB-AA,own_input,1,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,0,2,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,0,2,1
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,2,0
scene-0245,scene-0184,AB-AA,co_runner,,R,centerpoint,True,centerpoint+yolov3,,2,-0.0005874091243730228
scene-0245,scene-0184,BB-BA,co_runner,,R,centerpoint,True,centerpoint+yolov3,,2,0.013342908838138573
scene-0245,scene-0184,BA-AA,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+yolov3,-0.03969711770375395,2,-0.12549595330004792
scene-0245,scene-0184,BB-AB,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+yolov3,-0.02576679974124234,2,-0.11156563533753631
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,R,centerpoint,True,centerpoint+yolov3,,2,0.013930317962511596
scene-0245,scene-0184,AB-AA,co_runner,,P50_ms,centerpoint,True,centerpoint+yolov3,,2,0.3195685000000026
scene-0245,scene-0184,BB-BA,co_runner,,P50_ms,centerpoint,True,centerpoint+yolov3,,2,-0.5492830000000026
scene-0245,scene-0184,BA-AA,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+yolov3,5.834232500000013,2,38.515889500000014
scene-0245,scene-0184,BB-AB,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+yolov3,4.965381000000008,2,37.64703800000001
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,centerpoint,True,centerpoint+yolov3,,2,-0.8688515000000052
scene-0245,scene-0184,AB-AA,co_runner,,P99_ms,centerpoint,True,centerpoint+yolov3,,2,0.3145169400000043
scene-0245,scene-0184,BB-BA,co_runner,,P99_ms,centerpoint,True,centerpoint+yolov3,,2,1.2654820499999744
scene-0245,scene-0184,BA-AA,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+yolov3,1.3421363400000104,2,27.637035900000015
scene-0245,scene-0184,BB-AB,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+yolov3,2.2931014499999804,2,28.588001009999985
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,centerpoint,True,centerpoint+yolov3,,2,0.9509651099999701
scene-0245,scene-0184,AB-AA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,2,-0.00505155999999829
scene-0245,scene-0184,BB-BA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,2,1.814765049999977
scene-0245,scene-0184,BA-AA,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,-4.492096160000003,2,-10.8788536
scene-0245,scene-0184,BB-AB,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,-2.6722795500000274,2,-9.059036990000024
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,2,1.8198166099999753
scene-0245,scene-0184,AB-AA,co_runner,,throughput_hz,centerpoint,True,centerpoint+yolov3,,2,-0.14100577915615986
scene-0245,scene-0184,BB-BA,co_runner,,throughput_hz,centerpoint,True,centerpoint+yolov3,,2,-0.04907415202230592
scene-0245,scene-0184,BA-AA,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+yolov3,-0.12472680898687205,2,-2.45029517072094
scene-0245,scene-0184,BB-AB,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+yolov3,-0.03279518185301811,2,-2.358363543587086
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,centerpoint,True,centerpoint+yolov3,,2,0.09193162713385483
scene-0245,scene-0184,AB-AA,co_runner,,analysis_count,centerpoint,True,centerpoint+yolov3,,2,-3
scene-0245,scene-0184,BB-BA,co_runner,,analysis_count,centerpoint,True,centerpoint+yolov3,,2,-1
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_count,centerpoint,True,centerpoint+yolov3,-2,2,-47
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_count,centerpoint,True,centerpoint+yolov3,0,2,-45
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,centerpoint,True,centerpoint+yolov3,,2,2
scene-0245,scene-0184,AB-AA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,2,-3
scene-0245,scene-0184,BB-BA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,2,-1
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,-2,2,-47
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,0,2,-45
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,2,2
scene-0184,scene-0398,BA-AA,co_runner,,R,vit-upernet,True,pointpillars+vit-upernet,,2,-0.05996245390849536
scene-0184,scene-0398,BB-AB,co_runner,,R,vit-upernet,True,pointpillars+vit-upernet,,2,-0.06611755966641036
scene-0184,scene-0398,AB-AA,own_input,0.002744270035785451,R,vit-upernet,True,pointpillars+vit-upernet,0.013646458172399928,2,0.01639072820818538
scene-0184,scene-0398,BB-BA,own_input,0.002744270035785451,R,vit-upernet,True,pointpillars+vit-upernet,0.007491352414484925,2,0.010235622450270376
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,vit-upernet,True,pointpillars+vit-upernet,,2,-0.006155105757915003
scene-0184,scene-0398,BA-AA,co_runner,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-0.14636500000000296
scene-0184,scene-0398,BB-AB,co_runner,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-0.13497300000000223
scene-0184,scene-0398,AB-AA,own_input,-0.08996650000000272,P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.18434500000000043,2,0.0943784999999977
scene-0184,scene-0398,BB-BA,own_input,-0.08996650000000272,P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.19573700000000116,2,0.10577049999999844
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,0.011392000000000735
scene-0184,scene-0398,BA-AA,co_runner,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-2.2656457499999973
scene-0184,scene-0398,BB-AB,co_runner,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-2.4736938600000045
scene-0184,scene-0398,AB-AA,own_input,-0.000217230000004065,P99_ms,vit-upernet,True,pointpillars+vit-upernet,0.6928885000000022,2,0.6926712699999982
scene-0184,scene-0398,BB-BA,own_input,-0.000217230000004065,P99_ms,vit-upernet,True,pointpillars+vit-upernet,0.4848403899999951,2,0.48462315999999106
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-0.2080481100000071
scene-0184,scene-0398,BA-AA,co_runner,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-2.1192807499999944
scene-0184,scene-0398,BB-AB,co_runner,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-2.3387208600000022
scene-0184,scene-0398,AB-AA,own_input,0.08974926999999866,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.5085435000000018,2,0.5982927700000005
scene-0184,scene-0398,BB-BA,own_input,0.08974926999999866,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.28910338999999396,2,0.3788526599999926
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,2,-0.21944011000000785
scene-0184,scene-0398,BA-AA,co_runner,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,2,-2.5500006328726954e-05
scene-0184,scene-0398,BB-AB,co_runner,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,2,0.0008742026273118597
scene-0184,scene-0398,AB-AA,own_input,-0.17482519506964067,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,-0.007713114076674188,2,-0.18253830914631486
scene-0184,scene-0398,BB-BA,own_input,-0.17482519506964067,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,-0.006813411443033601,2,-0.18163860651267427
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,2,0.0008997026336405867
scene-0184,scene-0398,BA-AA,co_runner,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_count,vit-upernet,True,pointpillars+vit-upernet,0,2,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_count,vit-upernet,True,pointpillars+vit-upernet,0,2,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,BA-AA,co_runner,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,0,2,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,0,2,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,2,0
scene-0184,scene-0398,AB-AA,co_runner,,R,pointpillars,True,pointpillars+vit-upernet,,2,0.041432690592325294
scene-0184,scene-0398,BB-BA,co_runner,,R,pointpillars,True,pointpillars+vit-upernet,,2,0.13314132838737053
scene-0184,scene-0398,BA-AA,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+vit-upernet,0.04784493938988421,2,0.060781208654733576
scene-0184,scene-0398,BB-AB,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+vit-upernet,0.13955357718492944,2,0.1524898464497788
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,pointpillars,True,pointpillars+vit-upernet,,2,0.09170863779504523
scene-0184,scene-0398,AB-AA,co_runner,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,-1.1174140000000037
scene-0184,scene-0398,BB-BA,co_runner,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,-2.1069035000000014
scene-0184,scene-0398,BA-AA,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+vit-upernet,-2.1043790000000016,2,-3.8409720000000007
scene-0184,scene-0398,BB-AB,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+vit-upernet,-3.0938684999999992,2,-4.830461499999998
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,-0.9894894999999977
scene-0184,scene-0398,AB-AA,co_runner,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,2,-0.05916900999999797
scene-0184,scene-0398,BB-BA,co_runner,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,2,1.1330610300000004
scene-0184,scene-0398,BA-AA,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+vit-upernet,-1.8419779100000007,2,-3.360034259999999
scene-0184,scene-0398,BB-AB,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+vit-upernet,-0.6497478700000023,2,-2.1678042200000007
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,2,1.1922300399999983
scene-0184,scene-0398,AB-AA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,1.0582449900000057
scene-0184,scene-0398,BB-BA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,3.2399645300000017
scene-0184,scene-0398,BA-AA,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,0.2624010900000009,2,0.48093774000000167
scene-0184,scene-0398,BB-AB,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,2.444120629999997,2,2.6626572799999977
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,2,2.181719539999996
scene-0184,scene-0398,AB-AA,co_runner,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,2,-0.21588184723342252
scene-0184,scene-0398,BB-BA,co_runner,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,2,0.12700896722029853
scene-0184,scene-0398,BA-AA,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+vit-upernet,0.12326659504515902,2,-0.13590518514790872
scene-0184,scene-0398,BB-AB,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+vit-upernet,0.46615740949888007,2,0.20698562930581232
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,2,0.34289081445372105
scene-0184,scene-0398,AB-AA,co_runner,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,2,-3
scene-0184,scene-0398,BB-BA,co_runner,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,2,3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_count,pointpillars,True,pointpillars+vit-upernet,3,2,-2
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_count,pointpillars,True,pointpillars+vit-upernet,9,2,4
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,2,6
scene-0184,scene-0398,AB-AA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,2,-3
scene-0184,scene-0398,BB-BA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,2,3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,3,2,-2
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,9,2,4
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,2,6
scene-0184,scene-0398,BA-AA,co_runner,,R,mask-rcnn,True,pointpillars+mask-rcnn,,2,-0.06302571432372758
scene-0184,scene-0398,BB-AB,co_runner,,R,mask-rcnn,True,pointpillars+mask-rcnn,,2,0.03611906998733748
scene-0184,scene-0398,AB-AA,own_input,0.006859133678277909,R,mask-rcnn,True,pointpillars+mask-rcnn,-0.12515712508399515,2,-0.11829799140571724
scene-0184,scene-0398,BB-BA,own_input,0.006859133678277909,R,mask-rcnn,True,pointpillars+mask-rcnn,-0.02601234077293009,2,-0.01915320709465218
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,mask-rcnn,True,pointpillars+mask-rcnn,,2,0.09914478431106506
scene-0184,scene-0398,BA-AA,co_runner,,P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-0.46554849999999703
scene-0184,scene-0398,BB-AB,co_runner,,P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-2.871087000000003
scene-0184,scene-0398,AB-AA,own_input,7.571115000000006,P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,5.227812999999998,2,12.798928000000004
scene-0184,scene-0398,BB-BA,own_input,7.571115000000006,P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,2.822274499999992,2,10.393389499999998
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-2.405538500000006
scene-0184,scene-0398,BA-AA,co_runner,,P99_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-3.0039474999999953
scene-0184,scene-0398,BB-AB,co_runner,,P99_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-1.4014040399999956
scene-0184,scene-0398,AB-AA,own_input,8.504792519999995,P99_ms,mask-rcnn,True,pointpillars+mask-rcnn,1.0109103800000057,2,9.5157029
scene-0184,scene-0398,BB-BA,own_input,8.504792519999995,P99_ms,mask-rcnn,True,pointpillars+mask-rcnn,2.6134538400000054,2,11.11824636
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,1.6025434599999997
scene-0184,scene-0398,BA-AA,co_runner,,P99_minus_P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,-2.5383989999999983
scene-0184,scene-0398,BB-AB,co_runner,,P99_minus_P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,1.4696829600000072
scene-0184,scene-0398,AB-AA,own_input,0.9336775199999892,P99_minus_P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,-4.216902619999992,2,-3.283225100000003
scene-0184,scene-0398,BB-BA,own_input,0.9336775199999892,P99_minus_P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,-0.20882065999998645,2,0.7248568600000027
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,mask-rcnn,True,pointpillars+mask-rcnn,,2,4.0080819600000055
scene-0184,scene-0398,BA-AA,co_runner,,throughput_hz,mask-rcnn,True,pointpillars+mask-rcnn,,2,-6.324594483686496e-07
scene-0184,scene-0398,BB-AB,co_runner,,throughput_hz,mask-rcnn,True,pointpillars+mask-rcnn,,2,0.0021110628736575876
scene-0184,scene-0398,AB-AA,own_input,-0.19523521504059893,throughput_hz,mask-rcnn,True,pointpillars+mask-rcnn,-0.0006847619643082226,2,-0.19591997700490715
scene-0184,scene-0398,BB-BA,own_input,-0.19523521504059893,throughput_hz,mask-rcnn,True,pointpillars+mask-rcnn,0.0014269333687977337,2,-0.1938082816718012
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,mask-rcnn,True,pointpillars+mask-rcnn,,2,0.0021116953331059563
scene-0184,scene-0398,BA-AA,co_runner,,analysis_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_count,mask-rcnn,True,pointpillars+mask-rcnn,0,2,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_count,mask-rcnn,True,pointpillars+mask-rcnn,0,2,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,BA-AA,co_runner,,analysis_unique_source_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_unique_source_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_unique_source_count,mask-rcnn,True,pointpillars+mask-rcnn,0,2,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_unique_source_count,mask-rcnn,True,pointpillars+mask-rcnn,0,2,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,mask-rcnn,True,pointpillars+mask-rcnn,,2,0
scene-0184,scene-0398,AB-AA,co_runner,,R,pointpillars,True,pointpillars+mask-rcnn,,2,0.14393035266150772
scene-0184,scene-0398,BB-BA,co_runner,,R,pointpillars,True,pointpillars+mask-rcnn,,2,0.1709193575105677
scene-0184,scene-0398,BA-AA,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+mask-rcnn,0.005759130447088867,2,0.018695399711938232
scene-0184,scene-0398,BB-AB,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+mask-rcnn,0.03274813529614884,2,0.045684404560998204
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,pointpillars,True,pointpillars+mask-rcnn,,2,0.026989004849059972
scene-0184,scene-0398,AB-AA,co_runner,,P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,0.056082500000002256
scene-0184,scene-0398,BB-BA,co_runner,,P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,0.11368249999999591
scene-0184,scene-0398,BA-AA,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+mask-rcnn,-0.6812639999999988,2,-2.417856999999998
scene-0184,scene-0398,BB-AB,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+mask-rcnn,-0.6236640000000051,2,-2.3602570000000043
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,0.057599999999993656
scene-0184,scene-0398,AB-AA,co_runner,,P99_ms,pointpillars,True,pointpillars+mask-rcnn,,2,6.590813439999998
scene-0184,scene-0398,BB-BA,co_runner,,P99_ms,pointpillars,True,pointpillars+mask-rcnn,,2,7.4800496800000005
scene-0184,scene-0398,BA-AA,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+mask-rcnn,-0.48708697000000356,2,-2.005143320000002
scene-0184,scene-0398,BB-AB,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+mask-rcnn,0.4021492699999989,2,-1.1159070799999995
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,pointpillars,True,pointpillars+mask-rcnn,,2,0.8892362400000025
scene-0184,scene-0398,AB-AA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,6.534730939999996
scene-0184,scene-0398,BB-BA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,7.366367180000005
scene-0184,scene-0398,BA-AA,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+mask-rcnn,0.1941770299999952,2,0.412713679999996
scene-0184,scene-0398,BB-AB,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+mask-rcnn,1.025813270000004,2,1.2443499200000048
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,pointpillars,True,pointpillars+mask-rcnn,,2,0.8316362400000088
scene-0184,scene-0398,AB-AA,co_runner,,throughput_hz,pointpillars,True,pointpillars+mask-rcnn,,2,0.07528049631499911
scene-0184,scene-0398,BB-BA,co_runner,,throughput_hz,pointpillars,True,pointpillars+mask-rcnn,,2,-0.19739597814781362
scene-0184,scene-0398,BA-AA,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+mask-rcnn,0.20771195696352507,2,-0.05145982322954268
scene-0184,scene-0398,BB-AB,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+mask-rcnn,-0.06496451749928767,2,-0.3241362976923554
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,pointpillars,True,pointpillars+mask-rcnn,,2,-0.27267647446281273
scene-0184,scene-0398,AB-AA,co_runner,,analysis_count,pointpillars,True,pointpillars+mask-rcnn,,2,2
scene-0184,scene-0398,BB-BA,co_runner,,analysis_count,pointpillars,True,pointpillars+mask-rcnn,,2,-3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_count,pointpillars,True,pointpillars+mask-rcnn,4,2,-1
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_count,pointpillars,True,pointpillars+mask-rcnn,-1,2,-6
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,pointpillars,True,pointpillars+mask-rcnn,,2,-5
scene-0184,scene-0398,AB-AA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+mask-rcnn,,2,2
scene-0184,scene-0398,BB-BA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+mask-rcnn,,2,-3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+mask-rcnn,4,2,-1
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+mask-rcnn,-1,2,-6
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,pointpillars,True,pointpillars+mask-rcnn,,2,-5
scene-0770,scene-0398,BA-AA,co_runner,,R,yolov3,False,3dssd+yolov3,,2,0.011223171021353173
scene-0770,scene-0398,BB-AB,co_runner,,R,yolov3,False,3dssd+yolov3,,2,-0.06130074172593525
scene-0770,scene-0398,AB-AA,own_input,-0.03756357903992957,R,yolov3,False,3dssd+yolov3,0.1264815860102979,2,0.08891800697036834
scene-0770,scene-0398,BB-BA,own_input,-0.03756357903992957,R,yolov3,False,3dssd+yolov3,0.05395767326300949,2,0.016394094223079914
scene-0770,scene-0398,BB-BA-AB+AA,interaction,,R,yolov3,False,3dssd+yolov3,,2,-0.07252391274728842
scene-0770,scene-0398,BA-AA,co_runner,,P50_ms,yolov3,False,3dssd+yolov3,,2,0.18694249999999712
scene-0770,scene-0398,BB-AB,co_runner,,P50_ms,yolov3,False,3dssd+yolov3,,2,0.7505270000000017
scene-0770,scene-0398,AB-AA,own_input,0.15188449999999953,P50_ms,yolov3,False,3dssd+yolov3,-1.0854135000000031,2,-0.9335290000000036
scene-0770,scene-0398,BB-BA,own_input,0.15188449999999953,P50_ms,yolov3,False,3dssd+yolov3,-0.5218289999999985,2,-0.369944499999999
scene-0770,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,yolov3,False,3dssd+yolov3,,2,0.5635845000000046
scene-0770,scene-0398,BA-AA,co_runner,,P99_ms,yolov3,False,3dssd+yolov3,,2,0.6027042500000022
scene-0770,scene-0398,BB-AB,co_runner,,P99_ms,yolov3,False,3dssd+yolov3,,2,-0.7137774800000045
scene-0770,scene-0398,AB-AA,own_input,-0.15902460999999946,P99_ms,yolov3,False,3dssd+yolov3,1.4423623200000044,2,1.283337710000005
scene-0770,scene-0398,BB-BA,own_input,-0.15902460999999946,P99_ms,yolov3,False,3dssd+yolov3,0.12588058999999774,2,-0.03314402000000172
scene-0770,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,yolov3,False,3dssd+yolov3,,2,-1.3164817300000067
scene-0770,scene-0398,BA-AA,co_runner,,P99_minus_P50_ms,yolov3,False,3dssd+yolov3,,2,0.41576175000000504
scene-0770,scene-0398,BB-AB,co_runner,,P99_minus_P50_ms,yolov3,False,3dssd+yolov3,,2,-1.4643044800000062
scene-0770,scene-0398,AB-AA,own_input,-0.310909109999999,P99_minus_P50_ms,yolov3,False,3dssd+yolov3,2.5277758200000076,2,2.2168667100000086
scene-0770,scene-0398,BB-BA,own_input,-0.310909109999999,P99_minus_P50_ms,yolov3,False,3dssd+yolov3,0.6477095899999963,2,0.3368004799999973
