A,B,contrast,effect,executions,maximum,mean,metric,minimum,model_id,mps_enabled,pair,range,std
scene-0770,scene-0184,BB-AB,co_runner,3,-0.0030726220452734765,-0.003780786079451204,throughput_hz,-0.004312660458714035,mask-rcnn,False,pointpillars+mask-rcnn,0.0012400384134405584,0.0006385392302157748
scene-0770,scene-0184,AB-AA,own_input,3,0.009308763952185828,0.007298739886162882,throughput_hz,0.004524833114677662,mask-rcnn,False,pointpillars+mask-rcnn,0.004783930837508166,0.0024817606966211847
scene-0770,scene-0184,BB-BA,own_input,3,0.002635938995727116,0.0015134042160690104,throughput_hz,0.0006072897825575296,mask-rcnn,False,pointpillars+mask-rcnn,0.0020286492131695866,0.0010314953864138533
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,-0.0032278492447552765,-0.005785335670093872,throughput_hz,-0.008701474169628298,mask-rcnn,False,pointpillars+mask-rcnn,0.005473624924873022,0.002754381225845748
scene-0770,scene-0184,BA-AA,co_runner,3,0.0,0.0,analysis_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-AB,co_runner,3,0.0,0.0,analysis_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,AB-AA,own_input,3,0.0,0.0,analysis_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-BA,own_input,3,0.0,0.0,analysis_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BA-AA,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-AB,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,AB-AA,own_input,3,0.0,0.0,analysis_unique_source_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-BA,own_input,3,0.0,0.0,analysis_unique_source_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_unique_source_count,0.0,mask-rcnn,False,pointpillars+mask-rcnn,0.0,0.0
scene-0770,scene-0184,AB-AA,co_runner,3,0.008922515960905208,-0.0018348783662543837,R,-0.010585412538974485,pointpillars,False,pointpillars+mask-rcnn,0.019507928499879694,0.009907594781212658
scene-0770,scene-0184,BB-BA,co_runner,3,0.04195782321483216,0.03564491514071325,R,0.025504641517023197,pointpillars,False,pointpillars+mask-rcnn,0.01645318169780896,0.008869235721459433
scene-0770,scene-0184,BA-AA,own_input,3,0.30003337069054314,0.24964096410416037,R,0.21917270187642257,pointpillars,False,pointpillars+mask-rcnn,0.08086066881412057,0.04395839608749184
scene-0770,scene-0184,BB-AB,own_input,3,0.35257660644434974,0.28712075761112793,R,0.24851908191413966,pointpillars,False,pointpillars+mask-rcnn,0.10405752453021008,0.056989929496025174
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,0.05254323575380664,0.03747979350696764,R,0.02934638003771707,pointpillars,False,pointpillars+mask-rcnn,0.023196855716089572,0.013059192276780453
scene-0770,scene-0184,AB-AA,co_runner,3,-7.577781999999992,-7.697254666666666,P50_ms,-7.883785500000009,pointpillars,False,pointpillars+mask-rcnn,0.30600350000001697,0.16365247871812447
scene-0770,scene-0184,BB-BA,co_runner,3,-6.486413499999998,-7.07580333333333,P50_ms,-7.457690499999998,pointpillars,False,pointpillars+mask-rcnn,0.9712770000000006,0.517820210292707
scene-0770,scene-0184,BA-AA,own_input,3,1.2334954999999894,1.1882629999999967,P50_ms,1.1273654999999962,pointpillars,False,pointpillars+mask-rcnn,0.10612999999999317,0.05477169336208097
scene-0770,scene-0184,BB-AB,own_input,3,2.2711484999999954,1.809714333333332,P50_ms,1.3240194999999986,pointpillars,False,pointpillars+mask-rcnn,0.9471289999999968,0.4740303477843818
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,1.143782999999999,0.6214513333333352,P50_ms,0.1200915000000009,pointpillars,False,pointpillars+mask-rcnn,1.0236914999999982,0.5121678778858376
scene-0770,scene-0184,AB-AA,co_runner,3,-7.742380449999999,-8.262100896666666,P99_ms,-8.659298659999997,pointpillars,False,pointpillars+mask-rcnn,0.9169182099999986,0.4705779498720708
scene-0770,scene-0184,BB-BA,co_runner,3,-6.7991195899997905,-7.108036756666597,P99_ms,-7.608258960000015,pointpillars,False,pointpillars+mask-rcnn,0.8091393700002243,0.4371782734898886
scene-0770,scene-0184,BA-AA,own_input,3,21.645537190000013,18.18684471666667,P99_ms,16.01713506999998,pointpillars,False,pointpillars+mask-rcnn,5.6284021200000325,3.0275130308037292
scene-0770,scene-0184,BB-AB,own_input,3,22.696576889999996,19.34090885666674,P99_ms,17.602639060000193,pointpillars,False,pointpillars+mask-rcnn,5.093937829999803,2.906722113645406
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,1.5855039900002197,1.154064140000069,P99_ms,0.8256487300000117,pointpillars,False,pointpillars+mask-rcnn,0.759855260000208,0.39026341164077316
scene-0770,scene-0184,AB-AA,co_runner,3,0.14140505000001014,-0.5648462300000006,P99_minus_P50_ms,-1.0815166600000055,pointpillars,False,pointpillars+mask-rcnn,1.2229217100000156,0.6331193025112913
scene-0770,scene-0184,BB-BA,co_runner,3,0.3665742800000089,-0.03223342333326684,P99_minus_P50_ms,-0.3127060899997929,pointpillars,False,pointpillars+mask-rcnn,0.6792803699998018,0.35476448658787374
scene-0770,scene-0184,BA-AA,own_input,3,20.44160919000001,16.998581716666674,P99_minus_P50_ms,14.889769569999984,pointpillars,False,pointpillars+mask-rcnn,5.551839620000024,3.0067970824424854
scene-0770,scene-0184,BB-AB,own_input,3,21.372557389999997,17.531194523333408,P99_minus_P50_ms,15.331490560000198,pointpillars,False,pointpillars+mask-rcnn,6.041066829999799,3.3383985797536635
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,0.9309481999999889,0.5326128066667337,P99_minus_P50_ms,0.22516922999999878,pointpillars,False,pointpillars+mask-rcnn,0.7057789699999901,0.361561862447171
scene-0770,scene-0184,AB-AA,co_runner,3,3.3699538242131872,3.150826080488708,throughput_hz,3.01504037671997,pointpillars,False,pointpillars+mask-rcnn,0.3549134474932174,0.19157325105783532
scene-0770,scene-0184,BB-BA,co_runner,3,2.6415030629629523,2.5550488331394874,throughput_hz,2.486456057708269,pointpillars,False,pointpillars+mask-rcnn,0.1550470052546835,0.07905167376068761
scene-0770,scene-0184,BA-AA,own_input,3,-0.4691854943191043,-0.6014355860637318,throughput_hz,-0.7709840156860785,pointpillars,False,pointpillars+mask-rcnn,0.30179852136697427,0.15431772866768542
scene-0770,scene-0184,BB-AB,own_input,3,-0.9376745619430302,-1.1972128334129526,throughput_hz,-1.3526832608240227,pointpillars,False,pointpillars+mask-rcnn,0.41500869888099245,0.22623139075295626
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,-0.37353731375701926,-0.595777247349222,throughput_hz,-0.8834977665049202,pointpillars,False,pointpillars+mask-rcnn,0.5099604527479009,0.26121006136061203
scene-0770,scene-0184,AB-AA,co_runner,3,65.0,60.666666666666664,analysis_count,58.0,pointpillars,False,pointpillars+mask-rcnn,7.0,3.7859388972001824
scene-0770,scene-0184,BB-BA,co_runner,3,51.0,49.333333333333336,analysis_count,48.0,pointpillars,False,pointpillars+mask-rcnn,3.0,1.5275252316519465
scene-0770,scene-0184,BA-AA,own_input,3,-9.0,-11.666666666666666,analysis_count,-15.0,pointpillars,False,pointpillars+mask-rcnn,6.0,3.055050463303893
scene-0770,scene-0184,BB-AB,own_input,3,-18.0,-23.0,analysis_count,-26.0,pointpillars,False,pointpillars+mask-rcnn,8.0,4.358898943540674
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,-7.0,-11.333333333333334,analysis_count,-17.0,pointpillars,False,pointpillars+mask-rcnn,10.0,5.131601439446884
scene-0770,scene-0184,AB-AA,co_runner,3,65.0,60.666666666666664,analysis_unique_source_count,58.0,pointpillars,False,pointpillars+mask-rcnn,7.0,3.7859388972001824
scene-0770,scene-0184,BB-BA,co_runner,3,51.0,49.333333333333336,analysis_unique_source_count,48.0,pointpillars,False,pointpillars+mask-rcnn,3.0,1.5275252316519465
scene-0770,scene-0184,BA-AA,own_input,3,-9.0,-11.666666666666666,analysis_unique_source_count,-15.0,pointpillars,False,pointpillars+mask-rcnn,6.0,3.055050463303893
scene-0770,scene-0184,BB-AB,own_input,3,-18.0,-23.0,analysis_unique_source_count,-26.0,pointpillars,False,pointpillars+mask-rcnn,8.0,4.358898943540674
scene-0770,scene-0184,BB-BA-AB+AA,interaction,3,-7.0,-11.333333333333334,analysis_unique_source_count,-17.0,pointpillars,False,pointpillars+mask-rcnn,10.0,5.131601439446884
scene-0770,scene-0245,BA-AA,co_runner,3,0.09857719074264557,0.02343577496590683,R,-0.022073656044330703,yolov3,True,3dssd+yolov3,0.12065084678697627,0.06555682724556783
scene-0770,scene-0245,BB-AB,co_runner,3,0.11027095451154129,0.031121402416167714,R,-0.009716147786943963,yolov3,True,3dssd+yolov3,0.11998710229848525,0.0685571535015953
scene-0770,scene-0245,AB-AA,own_input,3,0.16474130119420047,0.09773147376179143,R,0.04978449026108939,yolov3,True,3dssd+yolov3,0.11495681093311108,0.0598022667551258
scene-0770,scene-0245,BB-BA,own_input,3,0.18212910081696138,0.10541710121205232,R,0.05644796266461094,yolov3,True,3dssd+yolov3,0.12568113815235044,0.06727694164093681
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.132344610555872,0.0076856274502608846,R,-0.10829333852958953,yolov3,True,3dssd+yolov3,0.24063794908546152,0.12055356758715985
scene-0770,scene-0245,BA-AA,co_runner,3,0.04842500000000172,-0.008039499999999459,P50_ms,-0.058676999999999424,yolov3,True,3dssd+yolov3,0.10710200000000114,0.05378824265348396
scene-0770,scene-0245,BB-AB,co_runner,3,0.289199,0.03200433333333367,P50_ms,-0.2421179999999996,yolov3,True,3dssd+yolov3,0.5313169999999996,0.26606267691341684
scene-0770,scene-0245,AB-AA,own_input,3,0.11584499999999842,0.016012833333333514,P50_ms,-0.065414999999998,yolov3,True,3dssd+yolov3,0.18125999999999642,0.0920208482577889
scene-0770,scene-0245,BB-BA,own_input,3,0.17535900000000026,0.056056666666666644,P50_ms,-0.11240650000000052,yolov3,True,3dssd+yolov3,0.2877655000000008,0.15004944651042024
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.24077399999999827,0.04004383333333313,P50_ms,-0.22825149999999894,yolov3,True,3dssd+yolov3,0.4690254999999972,0.24170233495475937
scene-0770,scene-0245,BA-AA,co_runner,3,0.9902325000000012,0.21003508333333384,P99_ms,-0.22527649999999966,yolov3,True,3dssd+yolov3,1.2155090000000008,0.6771818151691402
scene-0770,scene-0245,BB-AB,co_runner,3,0.7060802799999983,0.337377146666667,P99_ms,-0.0005153999999976122,yolov3,True,3dssd+yolov3,0.706595679999996,0.3543040120245921
scene-0770,scene-0245,AB-AA,own_input,3,1.4577833499999997,0.9399066266666652,P99_ms,0.6217825300000008,yolov3,True,3dssd+yolov3,0.8360008199999989,0.45238277670059807
scene-0770,scene-0245,BB-BA,own_input,3,1.5531393099999988,1.0672486899999984,P99_ms,0.7741174099999988,yolov3,True,3dssd+yolov3,0.7790219,0.42377576917260085
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.931356779999998,0.12734206333333317,P99_ms,-0.6836659400000009,yolov3,True,3dssd+yolov3,1.615022719999999,0.8075340711529455
scene-0770,scene-0245,BA-AA,co_runner,3,0.9418074999999995,0.2180745833333333,P99_minus_P50_ms,-0.211409999999999,yolov3,True,3dssd+yolov3,1.1532174999999985,0.630407972529413
scene-0770,scene-0245,BB-AB,co_runner,3,0.948198279999998,0.3053728133333333,P99_minus_P50_ms,-0.049447399999998254,yolov3,True,3dssd+yolov3,0.9976456799999962,0.5577046666169844
scene-0770,scene-0245,AB-AA,own_input,3,1.5231983499999977,0.9238937933333317,P99_minus_P50_ms,0.5059375300000024,yolov3,True,3dssd+yolov3,1.0172608199999953,0.532325367231312
scene-0770,scene-0245,BB-BA,own_input,3,1.6655458099999993,1.0111920233333318,P99_minus_P50_ms,0.5987584099999985,yolov3,True,3dssd+yolov3,1.0667874000000008,0.5730644526568659
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,1.159608279999997,0.08729823000000003,P99_minus_P50_ms,-0.9244399399999992,yolov3,True,3dssd+yolov3,2.084048219999996,1.043343644398306
scene-0770,scene-0245,BA-AA,co_runner,3,0.043337039931193644,0.014445679977064549,throughput_hz,0.0,yolov3,True,3dssd+yolov3,0.043337039931193644,0.02502065167015621
scene-0770,scene-0245,BB-AB,co_runner,3,0.0014768579616113442,-0.0002699026186151106,throughput_hz,-0.001578012867357259,yolov3,True,3dssd+yolov3,0.0030548708289686033,0.0015739661782911028
scene-0770,scene-0245,AB-AA,own_input,3,-0.018438273231272007,-0.04804009548788102,throughput_hz,-0.06360180427605933,yolov3,True,3dssd+yolov3,0.04516353104478732,0.025647216686478357
scene-0770,scene-0245,BB-BA,own_input,3,-0.06212494631444798,-0.06275567808356068,throughput_hz,-0.06335332602982291,yolov3,True,3dssd+yolov3,0.0012283797153749276,0.0006148577768776676
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.0014768579616113442,-0.014715582595679658,throughput_hz,-0.0449150527985509,yolov3,True,3dssd+yolov3,0.04639191076016225,0.026176325288585434
scene-0770,scene-0245,BA-AA,co_runner,3,0.0,0.0,analysis_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-AB,co_runner,3,0.0,0.0,analysis_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,AB-AA,own_input,3,-1.0,-1.0,analysis_count,-1.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-BA,own_input,3,-1.0,-1.0,analysis_count,-1.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BA-AA,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-AB,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,AB-AA,own_input,3,-1.0,-1.0,analysis_unique_source_count,-1.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-BA,own_input,3,-1.0,-1.0,analysis_unique_source_count,-1.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,3dssd+yolov3,0.0,0.0
scene-0770,scene-0245,AB-AA,co_runner,3,0.014022231517269425,0.01248640642090746,R,0.009700893709198785,3dssd,True,3dssd+yolov3,0.00432133780807064,0.0024165635652364705
scene-0770,scene-0245,BB-BA,co_runner,3,0.006842118846765326,0.004206732641089735,R,0.0008110069727317107,3dssd,True,3dssd+yolov3,0.006031111874033615,0.0030866105493180503
scene-0770,scene-0245,BA-AA,own_input,3,0.017275334857885155,0.00820681533391926,R,0.0026904736622831993,3dssd,True,3dssd+yolov3,0.014584861195601956,0.007914734338225187
scene-0770,scene-0245,BB-AB,own_input,3,0.004350247794362695,-7.285844589846602e-05,R,-0.004400521931907833,3dssd,True,3dssd+yolov3,0.008750769726270528,0.0043761655236128315
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,-0.0028587748624334594,-0.008279673779817726,R,-0.01292508706352246,3dssd,True,3dssd+yolov3,0.010066312201089,0.005077764646818601
scene-0770,scene-0245,AB-AA,co_runner,3,0.1440525000000008,0.03616066666666503,P50_ms,-0.14263000000000403,3dssd,True,3dssd+yolov3,0.28668250000000484,0.15593812034773288
scene-0770,scene-0245,BB-BA,co_runner,3,0.025810999999997364,-0.0773785000000018,P50_ms,-0.19245150000000422,3dssd,True,3dssd+yolov3,0.21826250000000158,0.10961543187777088
scene-0770,scene-0245,BA-AA,own_input,3,0.20578100000000177,0.11629883333333406,P50_ms,-0.0322400000000016,3dssd,True,3dssd+yolov3,0.23802100000000337,0.12953480813504858
scene-0770,scene-0245,BB-AB,own_input,3,0.15595950000000158,0.002759666666667234,P50_ms,-0.20479449999999844,3dssd,True,3dssd+yolov3,0.360754,0.18641796397633778
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,-0.049821500000000185,-0.11353916666666682,P50_ms,-0.17255449999999684,3dssd,True,3dssd+yolov3,0.12273299999999665,0.061501473773667825
scene-0770,scene-0245,AB-AA,co_runner,3,0.6962274300000004,0.5238420699999983,P99_ms,0.38636069999999734,3dssd,True,3dssd+yolov3,0.3098667300000031,0.15785456591009284
scene-0770,scene-0245,BB-BA,co_runner,3,0.22106775000000312,0.08322432333333296,P99_ms,-0.16925803999999545,3dssd,True,3dssd+yolov3,0.39032578999999856,0.21896374114183223
scene-0770,scene-0245,BA-AA,own_input,3,0.8872222500000007,0.44037860333333373,P99_ms,0.07136116000000214,3dssd,True,3dssd+yolov3,0.8158610899999985,0.4134610235414672
scene-0770,scene-0245,BB-AB,own_input,3,0.3316035100000079,-0.00023914333333152626,P99_ms,-0.21971366000000359,3dssd,True,3dssd+yolov3,0.5513171700000115,0.29233132587469907
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,-0.29107482000000573,-0.44061774666666526,P99_ms,-0.5556187399999928,3dssd,True,3dssd+yolov3,0.26454391999998705,0.1356124266837046
scene-0770,scene-0245,AB-AA,co_runner,3,0.5521749299999996,0.4876814033333332,P99_minus_P50_ms,0.38187857999999864,3dssd,True,3dssd+yolov3,0.17029635000000098,0.09235829794421187
scene-0770,scene-0245,BB-BA,co_runner,3,0.26335825999998974,0.16060282333333475,P99_minus_P50_ms,0.02319346000000877,3dssd,True,3dssd+yolov3,0.24016479999998097,0.12377582059845928
scene-0770,scene-0245,BA-AA,own_input,3,0.6814412499999989,0.3240797699999997,P99_minus_P50_ms,0.10360116000000374,3dssd,True,3dssd+yolov3,0.5778400899999951,0.31229390400291035
scene-0770,scene-0245,BB-AB,own_input,3,0.1756440100000063,-0.0029988099999987603,P99_minus_P50_ms,-0.16972127999999742,3dssd,True,3dssd+yolov3,0.3453652900000037,0.17299094468291876
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,-0.1185203200000089,-0.32707857999999845,P99_minus_P50_ms,-0.5057972399999926,3dssd,True,3dssd+yolov3,0.3872769199999837,0.1953552008196563
scene-0770,scene-0245,AB-AA,co_runner,3,0.05063540705945613,0.029962141137704162,throughput_hz,-0.010993257168259163,3dssd,True,3dssd+yolov3,0.06162866422771529,0.03546895451181392
scene-0770,scene-0245,BB-BA,co_runner,3,-0.0008358065699241024,-0.035671165994160724,throughput_hz,-0.10481100921881747,3dssd,True,3dssd+yolov3,0.10397520264889337,0.05987744899442173
scene-0770,scene-0245,BA-AA,own_input,3,0.15477279315279446,0.08275359980309342,throughput_hz,-5.93802584738512e-05,3dssd,True,3dssd+yolov3,0.15483217341126831,0.07797839351063993
scene-0770,scene-0245,BB-AB,own_input,3,0.10277070389959775,0.017120292671228537,throughput_hz,-0.05113946035031347,3dssd,True,3dssd+yolov3,0.15391016424991122,0.07841499161199138
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,-0.05108008009183962,-0.06563330713186488,throughput_hz,-0.09381775205055831,3dssd,True,3dssd+yolov3,0.04273767195871869,0.024412798421208384
scene-0770,scene-0245,AB-AA,co_runner,3,1.0,0.0,analysis_count,-2.0,3dssd,True,3dssd+yolov3,3.0,1.7320508075688772
scene-0770,scene-0245,BB-BA,co_runner,3,0.0,-0.6666666666666666,analysis_count,-2.0,3dssd,True,3dssd+yolov3,2.0,1.1547005383792517
scene-0770,scene-0245,BA-AA,own_input,3,3.0,1.0,analysis_count,0.0,3dssd,True,3dssd+yolov3,3.0,1.7320508075688772
scene-0770,scene-0245,BB-AB,own_input,3,2.0,0.3333333333333333,analysis_count,-1.0,3dssd,True,3dssd+yolov3,3.0,1.5275252316519468
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.0,-0.6666666666666666,analysis_count,-1.0,3dssd,True,3dssd+yolov3,1.0,0.5773502691896258
scene-0770,scene-0245,AB-AA,co_runner,3,1.0,0.0,analysis_unique_source_count,-2.0,3dssd,True,3dssd+yolov3,3.0,1.7320508075688772
scene-0770,scene-0245,BB-BA,co_runner,3,0.0,-0.6666666666666666,analysis_unique_source_count,-2.0,3dssd,True,3dssd+yolov3,2.0,1.1547005383792517
scene-0770,scene-0245,BA-AA,own_input,3,3.0,1.0,analysis_unique_source_count,0.0,3dssd,True,3dssd+yolov3,3.0,1.7320508075688772
scene-0770,scene-0245,BB-AB,own_input,3,2.0,0.3333333333333333,analysis_unique_source_count,-1.0,3dssd,True,3dssd+yolov3,3.0,1.5275252316519468
scene-0770,scene-0245,BB-BA-AB+AA,interaction,3,0.0,-0.6666666666666666,analysis_unique_source_count,-1.0,3dssd,True,3dssd+yolov3,1.0,0.5773502691896258
scene-0245,scene-0184,BA-AA,co_runner,3,0.2677949453412312,0.23540571119427645,R,0.2148153406383559,dino,True,centerpoint+dino,0.05297960470287533,0.028392243925905298
scene-0245,scene-0184,BB-AB,co_runner,3,0.26979677516528533,0.24201876977492573,R,0.20869452649466347,dino,True,centerpoint+dino,0.06110224867062186,0.030926392680042263
scene-0245,scene-0184,AB-AA,own_input,3,-0.004572619270726774,-0.008332704088405363,R,-0.011210110038045284,dino,True,centerpoint+dino,0.00663749076731851,0.0034056441989176044
scene-0245,scene-0184,BB-BA,own_input,3,0.02153955698842719,-0.0017196455077561068,R,-0.024127704065022848,dino,True,centerpoint+dino,0.04566726105345004,0.02284552510962605
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.03274966702647247,0.006613058580649256,R,-0.014912321108578819,dino,True,centerpoint+dino,0.04766198813505129,0.024163274844910407
scene-0245,scene-0184,BA-AA,co_runner,3,1.4062760000000054,0.574403833333335,P50_ms,0.05306299999999453,dino,True,centerpoint+dino,1.3532130000000109,0.7280924649923175
scene-0245,scene-0184,BB-AB,co_runner,3,0.8788935000000038,0.5310321666666624,P50_ms,0.344664999999992,dino,True,centerpoint+dino,0.5342285000000118,0.3015133445696683
scene-0245,scene-0184,AB-AA,own_input,3,0.6992719999999935,0.2207321666666644,P50_ms,-0.4587395000000072,dino,True,centerpoint+dino,1.1580115000000006,0.6045890007005474
scene-0245,scene-0184,BB-BA,own_input,3,0.9908739999999909,0.17736049999999182,P50_ms,-0.615074000000007,dino,True,centerpoint+dino,1.605947999999998,0.8031814787809467
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.6150209999999987,-0.04337166666667258,P50_ms,-1.036738000000014,dino,True,centerpoint+dino,1.6517590000000126,0.8753470549104198
scene-0245,scene-0184,BA-AA,co_runner,3,24.481971779999995,20.630589913333335,P99_ms,18.143927579999996,dino,True,centerpoint+dino,6.338044199999999,3.382239734818416
scene-0245,scene-0184,BB-AB,co_runner,3,23.18793311000003,21.171336963333346,P99_ms,18.816648060000006,dino,True,centerpoint+dino,4.371285050000026,2.2051674043417373
scene-0245,scene-0184,AB-AA,own_input,3,0.14371481999999958,-0.4285374266666698,P99_ms,-1.3615563199999912,dino,True,centerpoint+dino,1.5052711399999907,0.8149078053617744
scene-0245,scene-0184,BB-BA,own_input,3,3.297731359999986,0.11220962333334228,P99_ms,-1.8107786399999952,dino,True,centerpoint+dino,5.108509999999981,2.778436913714301
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,3.365502140000004,0.5407470500000121,P99_ms,-1.2940386699999635,dino,True,centerpoint+dino,4.659540809999967,2.4825107563044835
scene-0245,scene-0184,BA-AA,co_runner,3,23.07569577999999,20.05618608,P99_minus_P50_ms,18.09086458,dino,True,centerpoint+dino,4.984831199999988,2.6543586972916358
scene-0245,scene-0184,BB-AB,co_runner,3,22.81839511000004,20.640304796666683,P99_minus_P50_ms,17.937754560000002,dino,True,centerpoint+dino,4.880640550000038,2.4822281730258533
scene-0245,scene-0184,AB-AA,own_input,3,-0.27794918000000735,-0.6492695933333342,P99_minus_P50_ms,-0.902816819999984,dino,True,centerpoint+dino,0.6248676399999766,0.32866059164889705
scene-0245,scene-0184,BB-BA,own_input,3,2.306857359999995,-0.06515087666664954,P99_minus_P50_ms,-1.9670601399999867,dino,True,centerpoint+dino,4.273917499999982,2.175393638574016
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,3.0739001400000063,0.5841187166666847,P99_minus_P50_ms,-1.0642433200000028,dino,True,centerpoint+dino,4.138143460000009,2.193638019838062
scene-0245,scene-0184,BA-AA,co_runner,3,-0.18524925921164304,-0.32916692594868496,throughput_hz,-0.5833614308711379,dino,True,centerpoint+dino,0.39811217165949486,0.22078057225668263
scene-0245,scene-0184,BB-AB,co_runner,3,-0.39360632994085876,-0.47071942730121324,throughput_hz,-0.5525544015548753,dino,True,centerpoint+dino,0.15894807161401658,0.07957917100912965
scene-0245,scene-0184,AB-AA,own_input,3,0.36393732554657454,0.20120498703503742,throughput_hz,0.06028781572632269,dino,True,centerpoint+dino,0.30364950982025185,0.15299569387268758
scene-0245,scene-0184,BB-BA,own_input,3,0.25004291665660183,0.05965248568250914,throughput_hz,-0.06771764281241666,dino,True,centerpoint+dino,0.3177605594690185,0.16799289324831623
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.18975510093027914,-0.14155250135252828,throughput_hz,-0.3673051423432323,dino,True,centerpoint+dino,0.5570602432735114,0.2931474305686799
scene-0245,scene-0184,BA-AA,co_runner,3,-3.0,-6.333333333333333,analysis_count,-12.0,dino,True,centerpoint+dino,9.0,4.932882862316247
scene-0245,scene-0184,BB-AB,co_runner,3,-8.0,-9.0,analysis_count,-10.0,dino,True,centerpoint+dino,2.0,1.0
scene-0245,scene-0184,AB-AA,own_input,3,7.0,4.0,analysis_count,1.0,dino,True,centerpoint+dino,6.0,3.0
scene-0245,scene-0184,BB-BA,own_input,3,5.0,1.3333333333333333,analysis_count,-1.0,dino,True,centerpoint+dino,6.0,3.2145502536643185
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,4.0,-2.6666666666666665,analysis_count,-7.0,dino,True,centerpoint+dino,11.0,5.859465277082315
scene-0245,scene-0184,BA-AA,co_runner,3,-3.0,-6.333333333333333,analysis_unique_source_count,-12.0,dino,True,centerpoint+dino,9.0,4.932882862316247
scene-0245,scene-0184,BB-AB,co_runner,3,-8.0,-9.0,analysis_unique_source_count,-10.0,dino,True,centerpoint+dino,2.0,1.0
scene-0245,scene-0184,AB-AA,own_input,3,7.0,4.0,analysis_unique_source_count,1.0,dino,True,centerpoint+dino,6.0,3.0
scene-0245,scene-0184,BB-BA,own_input,3,5.0,1.3333333333333333,analysis_unique_source_count,-1.0,dino,True,centerpoint+dino,6.0,3.2145502536643185
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,4.0,-2.6666666666666665,analysis_unique_source_count,-7.0,dino,True,centerpoint+dino,11.0,5.859465277082315
scene-0245,scene-0184,AB-AA,co_runner,3,0.036215836693379355,-0.021567406102518605,R,-0.07030711111707347,centerpoint,True,centerpoint+dino,0.10652294781045282,0.05383422502701278
