P50_ms,P99_ms,calls_max,calls_min,count,covariance_share,execution_id,first_difference_pearson,kernel_name,mean_ms,module,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
0.090177,0.098297,1,1,226,0.0019727125607523844,i2-i30-0770,0.4186028139490113,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(T1::Params),0.09086093805309735,neck,False,0.353566641017362,scene-0770,0.0027228080712056735,0.002576000000000009
0.2274265,0.249259,1,1,226,0.006764981115493952,i2-i30-0770,0.5967896872081077,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params),0.22850146460176993,neck,False,0.47074254753103584,scene-0770,0.007013061338477122,0.005871999999999988
0.009200499999999999,0.009848,12,12,226,0.00016943665103448999,i2-i30-0770,0.46390468182946415,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)",0.009228283185840708,positional_encoding,False,0.36796792049982935,scene-0770,0.00022470974273125358,0.00010399999999999993
0.029056,0.048528999999999996,4,4,226,-0.000586287351797459,i2-i30-0770,-0.0690609814898483,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",0.029833818584070797,positional_encoding,False,-0.0777745179470004,scene-0770,0.0036787281803104697,-0.003825000000000002
0.04043250000000001,0.045201000000000005,16,16,226,0.0012402094942316412,i2-i30-0770,0.605779058584683,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.04076533185840709,positional_encoding,False,0.47686940673533645,scene-0770,0.001269170860465934,0.0010550000000000073
0.004481,0.004896,4,4,226,0.00011135097515425418,i2-i30-0770,0.594314068329013,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctorOnSelf_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.004519283185840708,positional_encoding,False,0.46271571190770305,scene-0770,0.00011743681931763718,0.00013599999999999984
0.025152,0.030153,8,8,226,0.00040820704911651874,i2-i30-0770,0.26173014617436674,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.025395159292035393,positional_encoding,False,0.175930195066893,scene-0770,0.001132308110031001,-0.0014632499999999958
0.06984099999999999,0.08469724999999997,24,24,226,0.00021253056140682123,i2-i30-0770,0.04443555643361738,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.0705023407079646,positional_encoding,False,0.03552133195954477,scene-0770,0.0029198238330037114,-0.006448499999999996
0.023424,0.029936,8,8,226,0.0006450877695159794,i2-i30-0770,0.26081790137684957,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.023902862831858405,positional_encoding,False,0.21434814985973008,scene-0770,0.0014686677918967286,-0.002367750000000002
0.0072640000000000005,0.007968000000000001,4,4,226,0.00022584700318372287,i2-i30-0770,0.6261063933032004,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::<unnamed>::pow_tensor_tensor_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.007301446902654867,positional_encoding,False,0.5138478754742484,scene-0770,0.00021448862691172534,0.00032000000000000084
0.001728,0.001888,2,2,226,4.724655899921505e-05,i2-i30-0770,0.5530371184702896,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",0.0017285929203539822,positional_encoding,False,0.42170841358907574,scene-0770,5.4674197886026486e-05,6.399999999999982e-05
0.000864,0.000952,1,1,226,2.3938819626505298e-05,i2-i30-0770,0.5502705066127311,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.0008647212389380532,positional_encoding,False,0.40813279243853323,scene-0770,2.8623698181403425e-05,7.999999999999978e-06
0.011168999999999998,0.012119999999999999,12,12,226,0.00027553474072749645,i2-i30-0770,0.5978502160186515,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.011226039823008847,positional_encoding,False,0.4675166508318063,scene-0770,0.0002876098685150168,0.0003682499999999988
0.0033919999999999996,0.003712,4,4,226,8.441558543595092e-05,i2-i30-0770,0.5806887935348334,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.003403955752212389,positional_encoding,False,0.4483376050186346,scene-0770,9.1884439675729e-05,0.00011999999999999988
0.009184,0.00976825,9,9,226,0.00014824261128169828,i2-i30-0770,0.37898353620967956,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.009205942477876107,positional_encoding,False,0.3197595299829775,scene-0770,0.00022624243254554534,0.00012000000000000205
0.0029760000000000003,0.00323275,4,4,226,7.271725467432936e-05,i2-i30-0770,0.5767462434004098,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)",0.002995721238938053,positional_encoding,False,0.4299757074248308,scene-0770,8.25311804325964e-05,0.00014400000000000003
0.004448,0.004832,4,4,226,0.00011256383586075345,i2-i30-0770,0.586869256844258,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.004475411504424778,positional_encoding,False,0.4711783507782008,scene-0770,0.00011658376019834204,0.00014474999999999905
0.530422,0.548878,3,3,226,0.0014819125075457055,i2-i30-0770,-0.09561855104649292,ampere_sgemm_128x64_tn,0.5321253362831858,unresolved,False,0.08422962314634937,scene-0770,0.008585828475093581,0.014824749999999942
0.1311535,0.14120125,2,2,226,0.00026762419007538165,i2-i30-0770,-0.1857252844718092,ampere_sgemm_32x128_tn,0.13260943805309733,unresolved,False,0.030185020467586525,scene-0770,0.0043267160377058874,0.008176749999999983
0.002048,0.00224,1,1,226,6.0065573757630594e-05,i2-i30-0770,0.5179942150626737,reduction_prod_kernel,0.002049730088495575,unresolved,False,0.3870185092191025,scene-0770,7.5738795876863e-05,8.799999999999997e-05
0.006496000000000001,0.006976000000000001,8,8,226,9.707416064360061e-05,i2-i30-0770,0.057360116343081004,"void <unnamed>::elementwise_kernel_with_index<int, at::native::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)",0.006534884955752213,unresolved,False,0.18704737146797346,scene-0770,0.0002532657931621642,0.0006482500000000004
0.1220985,0.15944125000000003,5,5,226,-0.001241447933292046,i2-i30-0770,0.011853618188636313,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",0.12399860619469026,unresolved,False,-0.07836377758474014,scene-0770,0.007731035163475826,0.00010425000000001405
0.0812965,0.10696975,2,2,226,1.5927814139293276e-05,i2-i30-0770,0.08317040124497564,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",0.0824697610619469,unresolved,False,0.0014473604342130466,scene-0770,0.005370367241235972,7.150000000000212e-05
0.0075840000000000005,0.00812875,4,4,226,0.00011731208778549036,i2-i30-0770,0.05424758525231832,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",0.007615097345132743,unresolved,False,0.19626403390463637,scene-0770,0.0002916933613790306,0.0005434999999999988
0.003424,0.0038720000000000004,2,2,226,7.38583477275703e-05,i2-i30-0770,0.17823903857806425,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",0.003422199115044248,unresolved,False,0.14932098310259648,scene-0770,0.00024138109295181984,2.3999999999999716e-05
0.087105,0.090689,1,1,226,0.00012379972592412952,i2-i30-0770,-0.047535659838160174,"void at::native::<unnamed>::vectorized_layer_norm_kernel<float, float>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)",0.0871459115044248,unresolved,False,0.052868040260248994,scene-0770,0.0011427493245315032,-0.0005519999999999969
0.0048319999999999995,0.0051207499999999994,2,2,226,3.0527991222571526e-05,i2-i30-0770,-0.022539027361930048,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)4, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.004857256637168141,unresolved,False,0.07974750218275117,scene-0770,0.00018681237469959995,0.00040025000000000043
0.0281605,0.033536,2,2,226,0.0005121539715377532,i2-i30-0770,-0.06557228432674872,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.028633504424778765,unresolved,False,0.1189324530059846,scene-0770,0.0021014771421987823,0.004583499999999997
0.030688,0.0346,4,4,226,0.004405286689423251,i2-i30-0770,0.5149621440916073,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.031279141592920355,unresolved,False,0.4345279346817314,scene-0770,0.004947445030915829,0.03953774999999999
0.002976,0.003168,2,2,226,1.6474027806347555e-05,i2-i30-0770,-0.0218263052699583,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.00299033185840708,unresolved,False,0.07022973450879877,scene-0770,0.00011447305418955315,0.00023199999999999957
0.009503999999999999,0.010176000000000001,4,4,226,0.00013075520879156656,i2-i30-0770,0.03231904966108438,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",0.0095625796460177,unresolved,False,0.1758188330769245,scene-0770,0.00036292602104817033,0.0007360000000000005
0.005056,0.00544075,4,4,226,6.81917828214197e-05,i2-i30-0770,0.04938038564447352,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &)::[lambda(int) (instance 1)]>(long, T3)",0.005088907079646018,unresolved,False,0.1766133186071488,scene-0770,0.00018842264496529953,0.00034400000000000056
0.001056,0.00112,1,1,226,5.912183258394824e-06,i2-i30-0770,-0.01259430479715051,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)",0.0010516150442477876,unresolved,False,0.06839344495838524,scene-0770,4.218498604962303e-05,7.200000000000002e-05
0.005535999999999999,0.005888000000000001,4,4,226,4.723495705713971e-05,i2-i30-0770,0.013436044087181544,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int>(T1 *, short *, unsigned int, int, bool, unsigned int *, unsigned int)",0.005556730088495576,unresolved,False,0.10845150282640319,scene-0770,0.00021254576327008499,0.0004647499999999999
0.0008,0.000832,1,1,226,4.423802899267143e-06,i2-i30-0770,-0.02511590195794601,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)",0.0007871194690265488,unresolved,False,0.06653946444996835,scene-0770,3.244449135349625e-05,3.200000000000002e-05
0.003712,0.003936,1,1,226,2.4213303405779775e-05,i2-i30-0770,-0.012218376675751291,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)",0.0037325663716814158,unresolved,False,0.08486261813855495,scene-0770,0.00013923939251037515,0.00027999999999999987
0.011552,0.012256,4,4,226,0.00010070181256683848,i2-i30-0770,-0.0018228576664901343,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)",0.011618261061946902,unresolved,False,0.10963813187277711,scene-0770,0.0004482292179752007,0.0009760000000000029
0.013664,0.01456,1,1,226,0.0001036122364058842,i2-i30-0770,-0.0022516598722065,"void at::native::radixSortKVInPlace<(int)-2, (int)-1, (int)32, (int)32, float, long, unsigned int>(at::cuda::detail::TensorInfo<T5, T7>, T7, T7, T7, at::cuda::detail::TensorInfo<T6, T7>, T7, bool)",0.013755663716814161,unresolved,False,0.09415909498462377,scene-0770,0.000536998749370167,0.001072
0.022976,0.024432000000000002,1,1,226,7.715396866217544e-05,i2-i30-0770,0.04714065767701346,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)",0.02291984955752212,unresolved,False,0.07127520773918022,scene-0770,0.000528255807924531,0.0006712500000000017
0.00272,0.003008,1,1,226,3.0278561398771926e-05,i2-i30-0770,-0.03855576922119677,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4>>(T3)",0.0027554292035398232,unresolved,False,0.1224597814127245,scene-0770,0.00012066081633438709,0.00020800000000000029
0.0034879999999999998,0.003713,4,4,226,4.79753162282556e-05,i2-i30-0770,0.057828888959992907,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",0.0034952654867256637,unresolved,False,0.17210806690029287,scene-0770,0.00013603201195990772,0.0003200000000000004
0.0035525,0.00384,4,4,226,5.754224030930444e-05,i2-i30-0770,0.06639283747986958,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",0.0035853097345132745,unresolved,False,0.20261760719531402,scene-0770,0.00013859069932949146,0.00035275000000000063
0.002112,0.002336,1,1,226,1.9722845334483062e-05,i2-i30-0770,-0.022043568453298395,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",0.0021334026548672563,unresolved,False,0.11164920998672233,scene-0770,8.620618313468467e-05,0.00010399999999999993
0.001856,0.00197625,2,2,226,3.013250697034718e-05,i2-i30-0770,0.06406087967621725,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.0018499380530973449,unresolved,False,0.20036182291070623,scene-0770,7.339133598715513e-05,0.00016800000000000018
0.14477,0.174482,2,2,226,-0.0013634692882534705,i2-i30-0770,-0.09926051064166266,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.14596517256637168,unresolved,False,-0.11594903967933594,scene-0770,0.005738557083398614,-0.0006407499999999955
0.007616,0.008159999999999999,8,8,226,0.0001098775240643334,i2-i30-0770,0.033908533488645566,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.007656424778761061,unresolved,False,0.1807249856526034,scene-0770,0.00029669837505064665,0.0006319999999999989
0.001248,0.0014320000000000001,1,1,226,1.5928974345485815e-05,i2-i30-0770,0.05872253830202306,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.00126570796460177,unresolved,False,0.1419696877358567,scene-0770,5.4754105421045135e-05,8.799999999999997e-05
0.0016,0.001696,1,1,226,1.253054043361328e-05,i2-i30-0770,-0.04177454439129648,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)",0.0015927920353982297,unresolved,False,0.10411341612959128,scene-0770,5.8733733416069306e-05,0.00011949999999999981
0.001408,0.001536,1,1,226,1.6036996724944178e-05,i2-i30-0770,-0.017016450323429792,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)",0.0014296858407079646,unresolved,False,0.13274831840196244,scene-0770,5.895471093226875e-05,0.0001119999999999999
0.001152,0.001248,1,1,226,1.254006270984751e-05,i2-i30-0770,0.032989345482685964,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnOther_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.0011629115044247788,unresolved,False,0.13000421822187389,scene-0770,4.707244605268274e-05,0.0001200000000000001
0.003872,0.00416,4,4,226,6.166702665317899e-05,i2-i30-0770,0.06009741475767193,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.003890451327433628,unresolved,False,0.20257544180174733,scene-0770,0.0001485561775776019,0.0003119999999999998
0.002752,0.0029440000000000004,3,3,226,3.848535727010762e-05,i2-i30-0770,0.03781859658557836,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)",0.002758676991150443,unresolved,False,0.17326223770168112,scene-0770,0.00010839671117112715,0.00017600000000000037
0.001984,0.002368,1,1,226,3.988003800658169e-05,i2-i30-0770,0.2059794978111028,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)",0.001993353982300885,unresolved,False,0.1290022124208991,scene-0770,0.00015086305812607052,0.00016799999999999975
0.00288,0.003104,3,3,226,3.722688154767275e-05,i2-i30-0770,0.011240125452957777,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<long>, std::array<char *, (unsigned long)3>>(int, T2, T3)",0.002902252212389381,unresolved,False,0.16288344484000578,scene-0770,0.00011153321311541547,0.0002239999999999998
0.004032,0.004256,5,5,226,6.0546451872120464e-05,i2-i30-0770,0.11031416371201773,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)",0.004038707964601771,unresolved,False,0.21986079689492843,scene-0770,0.00013438951980682958,0.00027274999999999956
0.000768,0.000832,1,1,226,2.0307980706897612e-05,i2-i30-0770,0.49018544717490425,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<long>, std::array<char *, (unsigned long)1>>(int, T2, T3)",0.0007578274336283186,unresolved,False,0.3646951227226389,scene-0770,2.7174482915638346e-05,7.999999999999978e-06
0.0026565,0.0028487499999999997,2,2,226,3.076088523969574e-05,i2-i30-0770,0.006364413777620263,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase &)::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.0026852212389380527,unresolved,False,0.1446445299965786,scene-0770,0.00010378182821424752,0.00015999999999999999
0.00128,0.001376,1,1,226,1.604422473296247e-05,i2-i30-0770,0.0008992535529443366,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.0012708230088495573,unresolved,False,0.15086147731090954,scene-0770,5.189970417643718e-05,7.200000000000002e-05
0.0021125000000000002,0.0022719999999999997,2,2,226,1.533547472770688e-05,i2-i30-0770,-0.006447227429119624,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.002126738938053097,unresolved,False,0.08947162916776497,scene-0770,8.364430584180376e-05,0.00016799999999999975
0.002816,0.0030080000000000003,2,2,226,4.3812153995937394e-05,i2-i30-0770,0.0677300346443812,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",0.002828486725663717,unresolved,False,0.1943269448990983,scene-0770,0.000110023659164765,0.00036800000000000027
0.001536,0.001632,2,2,226,1.1157563351890597e-05,i2-i30-0770,0.0024374861112620044,"void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>>(T1, T2, std::iterator_traits<T2>::value_type *, unsigned int, int)",0.0015466283185840708,unresolved,False,0.08856207136431099,scene-0770,6.148173261909107e-05,0.00013600000000000005
0.004224,0.004449,2,2,226,3.2785320599339765e-05,i2-i30-0770,-0.0020732939862015917,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int, unsigned int, cuda::std::__4::plus<void>>::Policy900, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, cuda::std::__4::equal_to<void>, cuda::std::__4::plus<void>, at_cuda_detail::cub::NullType, int, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)",0.004227318584070797,unresolved,False,0.09793715148714037,scene-0770,0.00016336404135737658,0.0003119999999999998
0.000768,0.000832,1,1,226,2.0575414578656925e-05,i2-i30-0770,0.49240962751358114,"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, (bool)1>>(T1, int)",0.0007623407079646018,unresolved,False,0.3946453460205574,scene-0770,2.544287071647471e-05,2.3999999999999933e-05
