P50_ms,P99_ms,component,covariance_share,execution_id,first_difference_pearson,mean_ms,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
0.098068,0.13827379999999986,api_gap:cudaMemsetAsync,0.01050322998631866,i2-i30-0245,0.4292547967116865,0.10011429777777778,False,0.6366992325445581,scene-0245,0.009194009598778951,0.03747103999999968
0.0,0.0,api_gap:cudaStreamIsCapturing,0.0,i2-i30-0245,,0.0,False,,scene-0245,0.0,0.0
0.54093,0.62190412,api_gap:cudaStreamSynchronize,0.007794228869844089,i2-i30-0245,0.32748387185476363,0.5430974000000001,False,0.24900574557749902,scene-0245,0.017445370210905687,0.003483000000000902
0.324835,0.38899984,copy_in_gap_ms,0.003787403335032791,i2-i30-0245,0.24714639795547946,0.3285050355555556,False,0.102852603363853,scene-0245,0.020523086348761866,0.01582688000000043
6.177581999999999,7.469103599999999,gap_outside_cuda_api_ms,0.6000600270356955,i2-i30-0245,0.6097441777081208,6.185687071111111,False,0.8112079255557567,scene-0245,0.41226732572460717,1.8702567599999886
1.499542,1.7827622399999998,gap_outside_module_ms,0.10184416589232757,i2-i30-0245,0.6293644904523688,1.5143443911111112,False,0.7739765336679558,scene-0245,0.07333727456098772,0.25133720000000026
8.344308,9.878731199999997,gap_without_copy_ms,0.7114161799467499,i2-i30-0245,0.6202644263917055,8.36677952,False,0.818500008629329,scene-0245,0.4844193180138241,2.2168911199999863
0.106997,0.1647951999999997,host_module_gap:backbone,0.00596797012456018,i2-i30-0245,0.19619563944860377,0.10858761333333333,False,0.2051497044042159,scene-0245,0.016213327260053687,0.011467200000000649
1.300171,1.49941476,host_module_gap:bbox_head,0.08931557942329264,i2-i30-0245,0.41307310801239405,1.3000124,False,0.6518436889696917,scene-0245,0.07636602034971662,0.21616139999999806
0.887604,1.3796148799999997,host_module_gap:data_preprocessor,0.006430199572982262,i2-i30-0245,0.033386609130515235,0.9151811866666667,False,0.027864953129213738,scene-0245,0.12861231021512606,0.036781960000002
3.744781,4.732986559999999,host_module_gap:decoder,0.4136198565467389,i2-i30-0245,0.5123524660622093,3.7269422933333334,False,0.7618656691776672,scene-0245,0.30257941549787215,1.5324703599999876
1.108301,1.4090677200000001,host_module_gap:encoder,0.09743417242683494,i2-i30-0245,0.5783381432428312,1.1213192355555557,False,0.6815716951298443,scene-0245,0.079673915072445,0.18564675999999936
0.001152,0.005128959999999999,host_module_gap:neck,0.0002536238187379307,i2-i30-0245,0.06610750486651423,0.0019038266666666667,False,0.10150597437974769,scene-0245,0.001392562951682975,0.0008204800000000323
0.00704,0.0096896,host_module_gap:positional_encoding,0.00033801547630832795,i2-i30-0245,-0.00804304658002244,0.00699360888888889,False,0.15144282099044684,scene-0245,0.0012439539355212335,-0.001967360000000023
4.287822,4.932882839999999,host_module_wall:backbone,0.06506390055877473,i2-i30-0245,0.025323336077756907,4.103253955555556,False,0.07124569667003139,scene-0245,0.5089766535737265,-0.6064130800000003
1.738899,1.9387424,host_module_wall:bbox_head,0.09271236025339183,i2-i30-0245,0.44228259884180987,1.7410990311111112,False,0.6752849600280367,scene-0245,0.07651859096230673,0.21486651999999773
0.960888,1.4513944399999998,host_module_wall:data_preprocessor,0.00588322286349548,i2-i30-0245,0.03458623825111432,0.9887964222222221,False,0.025621119889775074,scene-0245,0.12797749219082566,0.033457040000001825
10.442499,11.180096119999998,host_module_wall:decoder,0.4115471551895305,i2-i30-0245,0.6149639274367387,10.386169773333334,False,0.8173708861396943,scene-0245,0.28061885187631236,1.5772731599999883
26.620259,27.08696,host_module_wall:encoder,0.16158591551800147,i2-i30-0245,0.7135702091095459,26.637726506666667,False,0.7162449710452916,scene-0245,0.12573561823526988,0.29538639999999816
0.402322,0.4659504,host_module_wall:neck,0.01324327463066378,i2-i30-0245,0.1146165496698448,0.39291135111111114,False,0.18037761419172496,scene-0245,0.040919390003016205,-0.05069679999999982
1.704267,1.9504654799999999,host_module_wall:positional_encoding,0.03918810386939786,i2-i30-0245,0.11426324625505137,1.605975711111111,False,0.10626136439002573,scene-0245,0.20553948619946183,-0.26590628000000005
0.0,0.0005909999999999999,api_gap:cuKernelGetFunction,2.372034098348098e-05,i2-i31-0770,0.04889060530113959,5.892477876106195e-05,True,0.06896538187908732,scene-0770,0.0001564234908863028,4.649999999999999e-05
4.9999999999999996e-06,0.001551,api_gap:cuLaunchKernel,0.00013616861620138656,i2-i31-0770,0.12396585815266044,0.00033383185840707967,True,0.14743729226224284,scene-0770,0.00042003150751297925,-0.000199
0.002419,0.00321425,api_gap:cudaEventCreateWithFlags,8.749981232207084e-05,i2-i31-0770,0.04686076764564371,0.00250075221238938,True,0.12309980358179963,scene-0770,0.0003232674317134495,-1.5749999999999705e-05
0.0025775,0.0034765,api_gap:cudaEventRecord,2.6461417866198047e-05,i2-i31-0770,0.09716367279085518,0.002687814159292035,True,0.04597013641382474,scene-0770,0.00026178786415189986,-1.1999999999999858e-05
0.0019674999999999996,0.0026284999999999998,api_gap:cudaEventSynchronize,5.6211462878308593e-05,i2-i31-0770,0.2318199760066687,0.0020158982300884955,True,0.13862739338693025,scene-0770,0.00018441150909618656,5.8749999999999775e-05
1.3866114999999999,1.604361,api_gap:cudaLaunchKernel,0.06380743909461586,i2-i31-0770,0.5393810503303201,1.399491818584071,True,0.5395509622957027,scene-0770,0.05378374442035593,0.10538150000000002
