component,count,covariance_share,execution_id,first_difference_pearson,mean,mps_enabled,pearson,scene_id,std,total_latency_endpoint_gap,units
"kernel:void tv::hash::clear_map_kernel_split<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>>(T1)",188,7.750051768225251e-05,i2-i20-0245,0.11960798462967749,0.022171218085106383,False,0.848371156733454,scene-0245,0.0004080300368226881,0.0015708800000000002,ms
module:data_preprocessor,146,0.851120810481132,i2-i21-0770,0.9449115847597118,74.22321120547947,True,0.9437287979526106,scene-0770,1.4955339175777478,7.864018500000029,ms
module:pts_backbone,146,0.000434806384963958,i2-i21-0770,0.06857717875603128,4.301994246575342,True,0.051254665093784874,scene-0770,0.01406743049604708,-0.004704399999999609,ms
module:pts_bbox_head,146,0.010198818012249021,i2-i21-0770,0.08218359399998967,17.726440863013647,True,0.150645297236631,scene-0770,0.11226555532135367,0.01314709999999053,ms
module:pts_middle_encoder,146,0.0022659972647144106,i2-i21-0770,-0.06844739732152473,5.147777184931506,True,0.09183942596025158,scene-0770,0.04091499345703329,-0.09223280000000322,ms
module:pts_neck,146,0.00030572939115538177,i2-i21-0770,0.019827914722552548,1.0493314452054794,True,0.016035324619978395,scene-0770,0.031616347802742556,-0.002643799999999974,ms
module:pts_voxel_encoder,146,2.569495707183924e-05,i2-i21-0770,0.42744184767822685,0.008678246575342467,True,0.3901256325675915,scene-0770,0.00010921836626395587,0.00018035000000000447,ms
module:unresolved,146,-2.2288356896566595e-08,i2-i21-0770,0.05990644273519921,0.0008403424657534248,True,-0.002541993719832225,scene-0770,1.45397133793255e-05,0.0,ms
nonkernel_ms,146,0.13564816579707056,i2-i21-0770,0.34797686692170193,17.808649965753425,True,0.4426346589844172,scene-0770,0.5081837505525156,-0.04190684999999306,ms
input_point_count,146,,i2-i21-0770,0.05446735615137812,34723.068493150684,True,0.07596880109833726,scene-0770,30.50278620425609,,points
preprocess_ms,146,,i2-i21-0770,-0.08531385801911018,10.276699452054796,True,0.17955932533530472,scene-0770,2.21223088114707,,ms
decode_ms,146,,i2-i21-0770,0.04035625163092606,0.19894576027397262,True,0.033856034886604686,scene-0770,0.045934515099528735,,ms
kernel:_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148n_nt_v1,146,0.003251995381469754,i2-i21-0770,0.10512783228549527,5.627932294520549,True,0.17344051617816303,scene-0770,0.031092212558502755,-0.004562649999999557,ms
"kernel:csrc::sparse::all::ops3d::calc_conv_indices_stage2_mask_output(int *, unsigned int *, int, int, int)",146,9.881211567128506e-06,i2-i21-0770,0.19937898532833664,0.010209020547945206,True,0.20096826677877755,scene-0770,8.153329172781953e-05,6.079999999999801e-05,ms
kernel:cumm::conv::main::Simt_f32f32f32f32f32tnt_m32n128k16m32n32k8A1_200_C301LLL_SK::conv_kernel(cumm::conv::main::cpSimt_f32f32f32f32f32tnt_m32n128k16m32n32k8A1_200_C301LLL_SK::ConvParams),146,0.0009603418890729445,i2-i21-0770,-0.10649735487819337,1.531079883561644,True,0.051422945584347034,scene-0770,0.030968572570620453,-0.07056170000000006,ms
kernel:cumm::conv::main::Simt_f32f32f32f32f32tnt_m32n64k16m32n32k8A1_200_C301LLL_SK::conv_kernel(cumm::conv::main::cpSimt_f32f32f32f32f32tnt_m32n64k16m32n32k8A1_200_C301LLL_SK::ConvParams),146,0.0008536234616128327,i2-i21-0770,0.07112522214667828,1.1237854246575343,True,0.09719425110274545,scene-0770,0.014563911477288518,0.0026484499999999134,ms
kernel:cumm::conv::main::Simt_f32f32f32f32f32tnt_m64n32k16m32n32k8A1_200_C301LLL_SK::conv_kernel(cumm::conv::main::cpSimt_f32f32f32f32f32tnt_m64n32k16m32n32k8A1_200_C301LLL_SK::ConvParams),146,-1.5058975770424447e-07,i2-i21-0770,0.04027026588637615,0.588657794520548,True,-4.207230644807449e-05,scene-0770,0.005935418946238523,-0.013122549999999844,ms
kernel:cumm::conv::main::Simt_f32f32f32f32f32tnt_m64n64k8m32n32k8A1_200_C301LLL_SK::conv_kernel(cumm::conv::main::cpSimt_f32f32f32f32f32tnt_m64n64k8m32n32k8A1_200_C301LLL_SK::ConvParams),146,-3.288145868559161e-05,i2-i21-0770,-0.029132655145283928,0.03075395890410959,True,-0.031512659033255695,scene-0770,0.001730287579537046,0.0016512500000000346,ms
kernel:sm80_xmma_dgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,146,-2.177405519612231e-05,i2-i21-0770,0.05402324729655155,0.1511515684931507,True,-0.07657188295238535,scene-0770,0.0004715440377687585,0.00028800000000001047,ms
kernel:sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize128x128x32_stage3_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn,146,0.00010488547389021309,i2-i21-0770,0.0453478311404498,1.9988629520547947,True,0.03858018504175191,scene-0770,0.004508201339738365,-0.0027818000000001675,ms
kernel:sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x16_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,146,0.0009944246410027878,i2-i21-0770,0.03453817892801783,3.0012421986301367,True,0.06916633512680298,scene-0770,0.02384126954984188,-0.00033809999999956375,ms
"kernel:void assign_point_to_voxel<float, int>(int, const T1 *, T2 *, T2 *, T1 *, int, int, int, int)",146,0.0005986832710431527,i2-i21-0770,0.7067813662342727,0.012639287671232877,True,0.6435980813088823,scene-0770,0.00154253365212244,0.011982399999999943,ms
"kernel:void assign_voxel_coors<float, int>(int, T2 *, T2 *, T2 *, T2 *, int, int)",146,3.114795850385262e-05,i2-i21-0770,0.7701049194209901,0.00512445205479452,True,0.7292886958602798,scene-0770,7.082431304076047e-05,0.0005247999999999989,ms
"kernel:void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",146,-7.51340773017636e-06,i2-i21-0770,-0.11491801438066764,0.002820856164383562,True,-0.10883826444064722,scene-0770,0.00011447419938577458,-7.52000000000027e-05,ms
"kernel:void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",146,1.2962545108382697e-05,i2-i21-0770,0.12399922369650763,0.010527924657534247,True,0.10107190009879195,scene-0770,0.00021267288166920914,-3.304999999999801e-05,ms
"kernel:void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",146,-3.9192632812910575e-06,i2-i21-0770,-0.14643138891273308,0.010546568493150684,True,-0.0649056934186968,scene-0770,0.00010013223500337177,6.950000000000359e-06,ms
"kernel:void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",146,-0.00014866920339833155,i2-i21-0770,-0.23700000346180183,0.3028340273972603,True,-0.02456890059443248,scene-0770,0.01003431098230767,-0.0013002999999999765,ms
"kernel:void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)4, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,5.087199074762984e-06,i2-i21-0770,0.05555223745839554,0.10901052739726028,True,0.02201029623849312,scene-0770,0.00038327025043150573,0.00020855000000002955,ms
"kernel:void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)4, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-4.493155963042877e-06,i2-i21-0770,-0.030171821027830486,0.012323390410958902,True,-0.11762731722984074,scene-0770,6.334255351761898e-05,-7.359999999999832e-05,ms
"kernel:void at::native::batch_norm_transform_input_channels_last_kernel<float, float, float, (int)4>(const T1 *, const T1 *, const T2 *, const T2 *, const T3 *, const T3 *, T1 *, int, int, bool)",146,2.963503259064924e-06,i2-i21-0770,-0.06898929253084553,0.07973752739726027,True,0.014822103377509168,scene-0770,0.0003315490871569347,5.004999999999593e-05,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-9.505461722976575e-07,i2-i21-0770,0.0676652437609913,0.0011158630136986303,True,-0.03334349879506826,scene-0770,4.7273125113968386e-05,1.760000000000021e-05,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-1.4497313545093043e-06,i2-i21-0770,0.08608735724130705,0.001943917808219178,True,-0.046720348733239186,scene-0770,5.145572732600472e-05,-4.999999999998495e-07,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-7.679611754449221e-07,i2-i21-0770,-0.04129382851663763,0.0015274863013698629,True,-0.030749513235133336,scene-0770,4.141458222132287e-05,1.6000000000002557e-06,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,3.055376779352402e-05,i2-i21-0770,0.22282573761253938,0.12347049315068491,True,0.13388484520928742,scene-0770,0.00037843005264857394,0.00012535000000002405,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-4.922606509904221e-08,i2-i21-0770,-0.13925322232234066,0.0015169383561643834,True,-0.004584849146570697,scene-0770,1.780419475074523e-05,1.7600000000000428e-05,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,-1.3083137909684164e-05,i2-i21-0770,0.08509357277544179,0.2201652534246575,True,-0.024911675782282077,scene-0770,0.0008708858646232577,-0.00034504999999998565,ms
"kernel:void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",146,3.3829015849617636e-06,i2-i21-0770,0.1259943803759545,0.021055849315068494,True,0.044926804700627335,scene-0770,0.0001248636704496591,-0.00030929999999999847,ms
"kernel:void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)",146,5.913796038690163e-05,i2-i21-0770,0.08146876344736165,0.07531178767123288,True,0.11540324217967494,scene-0770,0.0008497684391185509,-0.0008970000000000228,ms
"kernel:void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)",146,1.0426566857866066e-05,i2-i21-0770,0.1412825112431534,0.010518232876712328,True,0.20799476476878356,scene-0770,8.312682512948571e-05,3.630000000000126e-05,ms
"kernel:void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)",146,-1.8611447329743356e-06,i2-i21-0770,-0.10334262241288403,0.005988876712328768,True,-0.08442076593119896,scene-0770,3.6558058611818854e-05,-1.5549999999999592e-05,ms
"kernel:void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int>(T1 *, short *, unsigned int, int, bool, unsigned int *, unsigned int)",146,9.474561750364605e-06,i2-i21-0770,0.018085821790604042,0.032490226027397255,True,0.09765889731708467,scene-0770,0.0001608790820728469,-0.00016529999999999323,ms
"kernel:void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)",146,8.792485289919479e-07,i2-i21-0770,0.0635877480148707,0.004382061643835616,True,0.04218969599777688,scene-0770,3.455870974465929e-05,1.9200000000000467e-05,ms
"kernel:void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)",146,3.791229418384552e-06,i2-i21-0770,0.09547561779722315,0.006914068493150686,True,0.06366599812589567,scene-0770,9.874719746564176e-05,5.2800000000000416e-05,ms
"kernel:void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)",146,1.8959645799497618e-06,i2-i21-0770,0.06661461927992864,0.014319068493150684,True,0.028668479264357866,scene-0770,0.00010966747107870169,-0.00012159999999999949,ms
"kernel:void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)",146,3.9205983566575675e-06,i2-i21-0770,-0.017405721016630547,0.02183941780821918,True,0.0733608855071773,scene-0770,8.862169535924525e-05,-8.499999999998092e-06,ms
"kernel:void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, unsigned int *, T3 *, short *, T1 *)",146,-6.742446300396522e-07,i2-i21-0770,-0.024645315182757168,0.047135294520547946,True,-0.007869074883548472,scene-0770,0.00014208429717678945,-6.715000000000193e-05,ms
"kernel:void at::native::radixSortKVInPlace<(int)-2, (int)-1, (int)32, (int)32, float, long, unsigned int>(at::cuda::detail::TensorInfo<T5, T7>, T7, T7, T7, at::cuda::detail::TensorInfo<T6, T7>, T7, bool)",146,5.470851435097119e-06,i2-i21-0770,0.04820796052031213,0.09575084246575342,True,0.03308408784623936,scene-0770,0.0002742129881209019,-0.00023370000000000335,ms
"kernel:void at::native::radixSortKVInPlace<(int)2, (int)-1, (int)32, (int)32, float, long, unsigned int>(at::cuda::detail::TensorInfo<T5, T7>, T7, T7, T7, at::cuda::detail::TensorInfo<T6, T7>, T7, bool)",146,1.5899579134206678e-06,i2-i21-0770,-0.05994186451109385,0.04823143150684931,True,0.018618410178138627,scene-0770,0.00014161044905405416,-0.00013599999999999723,ms
"kernel:void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4>>(T3)",146,1.2224361495281853e-06,i2-i21-0770,0.03223925515882062,0.024402260273972597,True,0.019226022597653842,scene-0770,0.00010543601934475461,-0.0001535999999999968,ms
"kernel:void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",146,2.3022030736527212e-05,i2-i21-0770,0.5413958576398352,0.00475709589041096,True,0.5407358912010776,scene-0770,7.060097488239204e-05,0.00021125000000000397,ms
"kernel:void at::native::sbtopk::gatherTopK<float, unsigned int, (int)1, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)",146,-2.935614303623325e-06,i2-i21-0770,0.0962122832485228,0.043364054794520546,True,-0.004146696209058086,scene-0770,0.001173948487708077,0.0012885000000000257,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,1.494277126071804e-06,i2-i21-0770,0.08625592599400812,0.01070808904109589,True,0.03287163630718598,scene-0770,7.538103402621476e-05,-6.080000000000148e-05,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,-1.9060754261351169e-06,i2-i21-0770,-0.014599120891326799,0.0020550479452054794,True,-0.03639183835516623,scene-0770,8.685370570337203e-05,-0.00010240000000000162,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,-1.545219407068662e-06,i2-i21-0770,0.0338501685498214,0.03515753424657535,True,-0.016052155161068962,scene-0770,0.0001596279992427417,-9.539999999999549e-05,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,-9.460856763267036e-07,i2-i21-0770,-0.17367188140028994,0.0020081369863013698,True,-0.05571184310303598,scene-0770,2.816016572009781e-05,-4.960000000000034e-05,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,-7.48301772338786e-07,i2-i21-0770,0.07528545188989971,0.044427273972602745,True,-0.00756020948931102,scene-0770,0.0001641327361497368,7.299999999999668e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::batch_norm_calc_invstd(const at::Tensor &, const at::Tensor &, double)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,5.6546954040003796e-06,i2-i21-0770,-0.004114359588415635,0.021520417808219183,True,0.09191447503429917,scene-0770,0.00010201817974231741,-4.350000000000187e-06,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,0.0001426517920950037,i2-i21-0770,0.22064160873292826,0.5481016506849316,True,0.10269705238611625,scene-0770,0.0023034114354566725,-0.00039019999999978516,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,6.341946609721203e-06,i2-i21-0770,0.04995317292832113,0.02157465068493151,True,0.07372400594070812,scene-0770,0.00014264807699157346,-0.00023410000000000097,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,4.199438107095082e-06,i2-i21-0770,0.028794718958579966,0.017635034246575337,True,0.06426707303596414,scene-0770,0.00010835649018013931,0.00012855000000000158,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,1.2664859412321012e-06,i2-i21-0770,-0.04253232133109971,0.005824952054794521,True,0.03524687253970238,scene-0770,5.958432865951601e-05,-2.7199999999998926e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-1.6360967334917155e-06,i2-i21-0770,-0.13805879768273654,0.016067705479452056,True,-0.03611224400830041,scene-0770,7.512885440691939e-05,-8.000000000000368e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,1.834327815045506e-05,i2-i21-0770,0.27907024917718426,0.015809020547945207,True,0.16286277728735793,scene-0770,0.00018677011249192878,0.00010189999999999852,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::atan2_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)]>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,1.4390508599273989e-06,i2-i21-0770,0.04854231535913561,0.008170198630136984,True,0.036569192192410366,scene-0770,6.525488695949215e-05,-2.7500000000010155e-06,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-3.860217773710071e-06,i2-i21-0770,-0.015124307937115476,0.015967472602739723,True,-0.045240949231432216,scene-0770,0.00014149215551156175,-8.209999999999468e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-2.2288356896566595e-08,i2-i21-0770,0.05990644273519921,0.0008403424657534248,True,-0.002541993719832225,scene-0770,1.45397133793255e-05,0.0,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,1.1841011042443307e-05,i2-i21-0770,0.12224327087573618,0.02992232876712329,True,0.12739404291721962,scene-0770,0.00015413168669577794,-2.9300000000002935e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)",146,0.002067496748840863,i2-i21-0770,-0.054645410604047234,1.7226940273972602,True,0.08367515298911442,scene-0770,0.04097326621988144,-0.0017333500000000779,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",146,7.106620860066372e-05,i2-i21-0770,0.12415102934941133,0.08325289726027396,True,0.19501543409566294,scene-0770,0.0006042914194174328,-0.00034185000000000465,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-2.0242660871111643e-05,i2-i21-0770,-0.16423949325272416,0.013441438356164384,True,-0.07819654106801459,scene-0770,0.00042927176263998253,3.360000000000342e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,1.3625438453144596e-05,i2-i21-0770,0.2411742224142541,0.0050957465753424655,True,0.29754710428478043,scene-0770,7.593587883043942e-05,9.280000000000226e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,4.639750462910865e-06,i2-i21-0770,0.06287751173958472,0.011151664383561645,True,0.01742583739998916,scene-0770,0.0004415228981076601,-4.959999999998993e-05,ms
