adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
3.2958815,1.7003187499999988,1.7003187499999988,clear,3.4033505,1.6453494499999994,1.6453494499999994,r50,-0.10746900000000004,encoder,off,observed_amplification,3dssd+detr,3.340889073746567,detr,0.05496929999999933,1.0334088907374657
3.39418,1.7737281599999997,1.7737281599999997,clear,3.4033505,1.6453494499999994,1.6453494499999994,r7p5,-0.009170500000000192,encoder,off,observed_amplification,3dssd+detr,7.8025193979309515,detr,0.12837871000000023,1.0780251939793095
0.0801425,0.043281650000000005,0.043281650000000005,clear,0.0818745,0.047900549999999986,0.047900549999999986,r15,-0.0017319999999999974,neck,off,observed_damping,3dssd+detr,-9.642686774995246,detr,-0.004618899999999981,0.9035731322500475
0.079911,0.03767376,0.03767376,clear,0.0818745,0.047900549999999986,0.047900549999999986,r25,-0.001963500000000007,neck,off,observed_damping,3dssd+detr,-21.350047128895156,detr,-0.010226789999999986,0.7864995287110484
0.0795365,0.03995434999999997,0.03995434999999997,clear,0.0818745,0.047900549999999986,0.047900549999999986,r50,-0.0023380000000000067,neck,off,observed_damping,3dssd+detr,-16.588953571514352,detr,-0.007946200000000014,0.8341104642848565
0.085785,0.04391063999999999,0.04391063999999999,clear,0.0818745,0.047900549999999986,0.047900549999999986,r7p5,0.003910499999999997,neck,off,observed_damping,3dssd+detr,-8.329570328524415,detr,-0.003989909999999999,0.9167042967147558
0.469197,0.2584450499999999,0.2584450499999999,clear,0.47334149999999997,0.29094334999999966,0.29094334999999966,r15,-0.004144499999999995,positional_encoding,off,observed_damping,3dssd+detr,-11.169975185890923,detr,-0.03249829999999976,0.8883002481410908
0.453717,0.21237604,0.21237604,clear,0.47334149999999997,0.29094334999999966,0.29094334999999966,r25,-0.01962449999999999,positional_encoding,off,observed_damping,3dssd+detr,-27.004332630389992,detr,-0.07856730999999967,0.7299566736961001
0.462368,0.22366859999999988,0.22366859999999988,clear,0.47334149999999997,0.29094334999999966,0.29094334999999966,r50,-0.01097349999999997,positional_encoding,off,observed_damping,3dssd+detr,-23.122972221224458,detr,-0.06727474999999977,0.7687702777877554
0.495794,0.26418444,0.26418444,clear,0.47334149999999997,0.29094334999999966,0.29094334999999966,r7p5,0.022452500000000042,positional_encoding,off,observed_damping,3dssd+detr,-9.197292187637096,detr,-0.026758909999999636,0.908027078123629
8.166616,4.044007880000001,4.044007880000001,clear,8.178035000000001,4.065118709999999,4.065118709999999,r15,-0.011419000000001844,backbone,off,observed_damping,3dssd+dino,-0.5193164457428012,3dssd,-0.021110829999997804,0.994806835542572
8.151615,4.078767,4.078767,clear,8.178035000000001,4.065118709999999,4.065118709999999,r25,-0.026420000000001664,backbone,off,observed_amplification,3dssd+dino,0.33574148687038896,3dssd,0.013648290000000785,1.003357414868704
8.259649,4.02788764,4.02788764,clear,8.178035000000001,4.065118709999999,4.065118709999999,r50,0.0816139999999983,backbone,off,observed_damping,3dssd+dino,-0.9158667349224547,3dssd,-0.03723106999999892,0.9908413326507755
8.005364499999999,4.072830139999998,4.072830139999998,clear,8.178035000000001,4.065118709999999,4.065118709999999,r7p5,-0.1726705000000024,backbone,off,observed_amplification,3dssd+dino,0.18969753530269085,3dssd,0.007711429999998742,1.001896975353027
65.428845,33.615829120000015,33.615829120000015,clear,66.1067065,33.81059067999999,33.81059067999999,r15,-0.6778615000000059,bbox_head,off,observed_damping,3dssd+dino,-0.5760371412711907,3dssd,-0.19476155999997502,0.9942396285872881
65.612162,34.313862,34.313862,clear,66.1067065,33.81059067999999,33.81059067999999,r25,-0.4945445000000035,bbox_head,off,observed_amplification,3dssd+dino,1.4885020044849817,3dssd,0.5032713200000103,1.0148850200448498
67.027438,34.77934818000001,34.77934818000001,clear,66.1067065,33.81059067999999,33.81059067999999,r50,0.9207315000000023,bbox_head,off,observed_amplification,3dssd+dino,2.8652486706571167,3dssd,0.9687575000000166,1.0286524867065712
66.33787050000001,35.937891220000004,35.937891220000004,clear,66.1067065,33.81059067999999,33.81059067999999,r7p5,0.2311640000000068,bbox_head,off,observed_amplification,3dssd+dino,6.291817141362088,3dssd,2.1273005400000145,1.0629181714136209
0.265567,0.11433372000000006,0.11433372000000006,clear,0.273488,0.1334460199999998,0.1334460199999998,r15,-0.007921000000000011,data_preprocessor,off,observed_damping,3dssd+dino,-14.32212065972427,3dssd,-0.01911229999999975,0.8567787934027573
0.269186,0.11624499999999999,0.11624499999999999,clear,0.273488,0.1334460199999998,0.1334460199999998,r25,-0.004302000000000028,data_preprocessor,off,observed_damping,3dssd+dino,-12.889871125418239,3dssd,-0.017201019999999817,0.8711012887458176
0.268311,0.2137808,0.2137808,clear,0.273488,0.1334460199999998,0.1334460199999998,r50,-0.005176999999999987,data_preprocessor,off,observed_amplification,3dssd+dino,60.20020679522724,3dssd,0.08033478000000019,1.6020020679522724
0.2652185,0.13406263,0.13406263,clear,0.273488,0.1334460199999998,0.1334460199999998,r7p5,-0.008269499999999985,data_preprocessor,off,observed_amplification,3dssd+dino,0.4620669840885272,3dssd,0.000616610000000184,1.0046206698408853
3.7072395,2.4177397499999964,2.4177397499999964,clear,3.8150560000000002,3.3466363999999915,3.3466363999999915,r15,-0.1078165000000002,backbone,off,observed_damping,3dssd+dino,-27.756127017562992,dino,-0.9288966499999951,0.7224387298243701
3.6646635,2.1576893199999994,2.1576893199999994,clear,3.8150560000000002,3.3466363999999915,3.3466363999999915,r25,-0.15039250000000015,backbone,off,observed_damping,3dssd+dino,-35.52662846791469,dino,-1.1889470799999922,0.6447337153208531
