adverse_median,adverse_p0_p99_range,adverse_width,clear_baseline_id,clear_median,clear_p0_p99_range,clear_width,condition_id,median_change,metric,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
512.0,0.0,0.0,clear,512.0,0.0,0.0,r7p5,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+detr,,3dssd,0.0,
45.2352305,30.1130289,30.1130289,clear,45.650863,29.299307799999998,29.299307799999998,r15,-0.41563250000000096,inference_e2e_ms,off,observed_amplification,3dssd+detr,2.777270731290127,detr,0.8137211000000022,1.0277727073129013
21.45339,0.9703672499999989,0.9703672499999989,clear,21.418274,0.8954230500000016,0.8954230500000016,r15,0.03511599999999859,gpu_kernel_active_ms,off,observed_amplification,3dssd+detr,8.36969742961131,detr,0.07494419999999735,1.0836969742961131
661.0,0.0,0.0,clear,661.0,0.0,0.0,r15,0.0,kernel_count,off,not_defined_zero_clear_width,3dssd+detr,,detr,0.0,
41.888185500000006,28.058136799999996,28.058136799999996,clear,41.882020499999996,27.488583199999994,27.488583199999994,r15,0.006165000000009968,kernel_span_ms,off,observed_amplification,3dssd+detr,2.071964189118347,detr,0.5695536000000025,1.0207196418911835
28.4700535,35.548444599999996,35.548444599999996,clear,28.302376000000002,36.8537242,36.8537242,r15,0.16767749999999637,waiting_ms,off,observed_damping,3dssd+detr,-3.5417847947101233,detr,-1.3052796000000058,0.9645821520528988
45.221524,29.9734926,29.9734926,clear,45.650863,29.299307799999998,29.299307799999998,r25,-0.4293389999999988,inference_e2e_ms,off,observed_amplification,3dssd+detr,2.3010263744183135,detr,0.6741848000000026,1.0230102637441831
21.430577,0.9502998799999993,0.9502998799999993,clear,21.418274,0.8954230500000016,0.8954230500000016,r25,0.012302999999999287,gpu_kernel_active_ms,off,observed_amplification,3dssd+detr,6.128592512779041,detr,0.05487682999999777,1.0612859251277904
661.0,0.0,0.0,clear,661.0,0.0,0.0,r25,0.0,kernel_count,off,not_defined_zero_clear_width,3dssd+detr,,detr,0.0,
43.569545,28.267612559999996,28.267612559999996,clear,41.882020499999996,27.488583199999994,27.488583199999994,r25,1.687524500000002,kernel_span_ms,off,observed_amplification,3dssd+detr,2.834010593896319,detr,0.7790293600000027,1.0283401059389632
28.637635,34.91683776,34.91683776,clear,28.302376000000002,36.8537242,36.8537242,r25,0.3352589999999971,waiting_ms,off,observed_damping,3dssd+detr,-5.255605727900903,detr,-1.936886440000002,0.947443942720991
45.451483499999995,30.626738249999995,30.626738249999995,clear,45.650863,29.299307799999998,29.299307799999998,r50,-0.19937950000000626,inference_e2e_ms,off,observed_amplification,3dssd+detr,4.530586384706314,detr,1.3274304499999978,1.0453058638470631
21.4257545,1.1681027000000022,1.1681027000000022,clear,21.418274,0.8954230500000016,0.8954230500000016,r50,0.007480499999999779,gpu_kernel_active_ms,off,observed_amplification,3dssd+detr,30.45260561474268,detr,0.2726796500000006,1.3045260561474268
661.0,0.0,0.0,clear,661.0,0.0,0.0,r50,0.0,kernel_count,off,not_defined_zero_clear_width,3dssd+detr,,detr,0.0,
44.3085795,28.404065199999998,28.404065199999998,clear,41.882020499999996,27.488583199999994,27.488583199999994,r50,2.4265590000000046,kernel_span_ms,off,observed_amplification,3dssd+detr,3.330408094659476,detr,0.9154820000000043,1.0333040809465948
28.493621,35.691082349999995,35.691082349999995,clear,28.302376000000002,36.8537242,36.8537242,r50,0.19124499999999856,waiting_ms,off,observed_damping,3dssd+detr,-3.15474724804069,detr,-1.162641850000007,0.9684525275195931
46.172158,29.07360108,29.07360108,clear,45.650863,29.299307799999998,29.299307799999998,r7p5,0.5212950000000021,inference_e2e_ms,off,observed_damping,3dssd+detr,-0.7703483015390478,detr,-0.22570671999999803,0.9922965169846095
21.438602,0.6660462800000033,0.6660462800000033,clear,21.418274,0.8954230500000016,0.8954230500000016,r7p5,0.020327999999999236,gpu_kernel_active_ms,off,observed_damping,3dssd+detr,-25.616580899944207,detr,-0.22937676999999823,0.7438341910005579
661.0,0.0,0.0,clear,661.0,0.0,0.0,r7p5,0.0,kernel_count,off,not_defined_zero_clear_width,3dssd+detr,,detr,0.0,
43.700512,27.226785319999998,27.226785319999998,clear,41.882020499999996,27.488583199999994,27.488583199999994,r7p5,1.8184915000000075,kernel_span_ms,off,observed_damping,3dssd+detr,-0.9523876807153719,detr,-0.26179787999999604,0.9904761231928463
28.789058,36.396215,36.396215,clear,28.302376000000002,36.8537242,36.8537242,r7p5,0.4866819999999983,waiting_ms,off,observed_damping,3dssd+detr,-1.2414191779293926,detr,-0.45750920000000406,0.9875858082207061
75.881028,35.73701756,35.73701756,clear,76.02594450000001,36.30157902,36.30157902,r15,-0.1449165000000079,inference_e2e_ms,off,observed_damping,3dssd+dino,-1.5551980801963516,3dssd,-0.5645614600000002,0.9844480191980365
35.167014,2.347542400000002,2.347542400000002,clear,35.111645,2.5510191700000036,2.5510191700000036,r15,0.05536899999999889,gpu_kernel_active_ms,off,observed_damping,3dssd+dino,-7.976293255373756,3dssd,-0.20347677000000175,0.9202370674462624
481.0,5.0,5.0,clear,481.0,5.0,5.0,r15,0.0,kernel_count,off,observed_unchanged,3dssd+dino,0.0,3dssd,0.0,1.0
74.945373,36.643337560000006,36.643337560000006,clear,75.055576,37.4712981,37.4712981,r15,-0.1102029999999985,kernel_span_ms,off,observed_damping,3dssd+dino,-2.209585955069948,3dssd,-0.8279605399999923,0.9779041404493005
61.076632,34.5188802,34.5188802,clear,61.677944,34.67634081,34.67634081,r15,-0.6013120000000001,waiting_ms,off,observed_damping,3dssd+dino,-0.4540865798463689,3dssd,-0.1574606100000011,0.9954591342015363
33160.0,663.0,663.0,clear,34720.0,256.0,256.0,r15,-1560.0,input_point_count,off,observed_amplification,3dssd+dino,158.984375,3dssd,407.0,2.58984375
512.0,0.0,0.0,clear,512.0,0.0,0.0,r15,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+dino,,3dssd,0.0,
75.452452,36.345394,36.345394,clear,76.02594450000001,36.30157902,36.30157902,r25,-0.5734925000000146,inference_e2e_ms,off,observed_amplification,3dssd+dino,0.12069717401510527,3dssd,0.0438149800000005,1.001206971740151
35.124557,2.3518899999999974,2.3518899999999974,clear,35.111645,2.5510191700000036,2.5510191700000036,r25,0.012912000000000035,gpu_kernel_active_ms,off,observed_damping,3dssd+dino,-7.805867252655963,3dssd,-0.19912917000000618,0.9219413274734404
481.0,5.0,5.0,clear,481.0,5.0,5.0,r25,0.0,kernel_count,off,observed_unchanged,3dssd+dino,0.0,3dssd,0.0,1.0
74.655798,37.281929,37.281929,clear,75.055576,37.4712981,37.4712981,r25,-0.39977799999999775,kernel_span_ms,off,observed_damping,3dssd+dino,-0.5053710695974045,3dssd,-0.1893691000000004,0.994946289304026
61.318926,35.242714,35.242714,clear,61.677944,34.67634081,34.67634081,r25,-0.35901799999999895,waiting_ms,off,observed_amplification,3dssd+dino,1.6333130219918335,3dssd,0.5663731900000002,1.0163331302199183
33091.0,681.0,681.0,clear,34720.0,256.0,256.0,r25,-1629.0,input_point_count,off,observed_amplification,3dssd+dino,166.015625,3dssd,425.0,2.66015625
512.0,0.0,0.0,clear,512.0,0.0,0.0,r25,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+dino,,3dssd,0.0,
77.365874,37.33154742000001,37.33154742000001,clear,76.02594450000001,36.30157902,36.30157902,r50,1.3399294999999967,inference_e2e_ms,off,observed_amplification,3dssd+dino,2.8372550941449637,3dssd,1.0299684000000084,1.0283725509414496
35.15705,2.1873985200000092,2.1873985200000092,clear,35.111645,2.5510191700000036,2.5510191700000036,r50,0.045404999999995255,gpu_kernel_active_ms,off,observed_damping,3dssd+dino,-14.253936398290323,3dssd,-0.3636206499999943,0.8574606360170968
481.0,5.0,5.0,clear,481.0,5.0,5.0,r50,0.0,kernel_count,off,observed_unchanged,3dssd+dino,0.0,3dssd,0.0,1.0
76.475414,37.94998823999999,37.94998823999999,clear,75.055576,37.4712981,37.4712981,r50,1.4198379999999986,kernel_span_ms,off,observed_amplification,3dssd+dino,1.2774848064310618,3dssd,0.47869013999999055,1.0127748480643106
62.198058,35.90718098,35.90718098,clear,61.677944,34.67634081,34.67634081,r50,0.5201140000000066,waiting_ms,off,observed_amplification,3dssd+dino,3.5495099576511535,3dssd,1.2308401700000005,1.0354950995765115
32838.0,801.0,801.0,clear,34720.0,256.0,256.0,r50,-1882.0,input_point_count,off,observed_amplification,3dssd+dino,212.890625,3dssd,545.0,3.12890625
512.0,0.0,0.0,clear,512.0,0.0,0.0,r50,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+dino,,3dssd,0.0,
76.2755515,35.90187109,35.90187109,clear,76.02594450000001,36.30157902,36.30157902,r7p5,0.24960699999999747,inference_e2e_ms,off,observed_damping,3dssd+dino,-1.101075878213953,3dssd,-0.39970792999999816,0.9889892412178605
35.172979,2.19877769,2.19877769,clear,35.111645,2.5510191700000036,2.5510191700000036,r7p5,0.061333999999995115,gpu_kernel_active_ms,off,observed_damping,3dssd+dino,-13.807872717789227,3dssd,-0.35224148000000355,0.8619212728221077
481.0,5.0,5.0,clear,481.0,5.0,5.0,r7p5,0.0,kernel_count,off,observed_unchanged,3dssd+dino,0.0,3dssd,0.0,1.0
75.41964,36.880368739999994,36.880368739999994,clear,75.055576,37.4712981,37.4712981,r7p5,0.36406399999999906,kernel_span_ms,off,observed_damping,3dssd+dino,-1.5770186515102425,3dssd,-0.5909293600000041,0.9842298134848976
61.921223999999995,37.13373529,37.13373529,clear,61.677944,34.67634081,34.67634081,r7p5,0.2432799999999986,waiting_ms,off,observed_amplification,3dssd+dino,7.0866603067049505,3dssd,2.457394479999998,1.0708666030670495
33187.0,650.0999999999985,650.0999999999985,clear,34720.0,256.0,256.0,r7p5,-1533.0,input_point_count,off,observed_amplification,3dssd+dino,153.94531249999943,3dssd,394.09999999999854,2.5394531249999943
512.0,0.0,0.0,clear,512.0,0.0,0.0,r7p5,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+dino,,3dssd,0.0,
131.89237,71.93944383000002,71.93944383000002,clear,131.0349755,71.89407424999999,71.89407424999999,r15,0.8573944999999981,inference_e2e_ms,off,observed_amplification,3dssd+dino,0.0631061467489813,dino,0.045369580000027554,1.0006310614674898
55.780264,1.4236292200000022,1.4236292200000022,clear,55.6804075,1.4452555499999988,1.4452555499999988,r15,0.09985650000000135,gpu_kernel_active_ms,off,observed_damping,3dssd+dino,-1.496367199558346,dino,-0.021626329999996585,0.9850363280044165
1280.0,0.0,0.0,clear,1280.0,0.0,0.0,r15,0.0,kernel_count,off,not_defined_zero_clear_width,3dssd+dino,,dino,0.0,
128.009686,72.02725240000002,72.02725240000002,clear,127.33457,71.87689114999998,71.87689114999998,r15,0.6751159999999885,kernel_span_ms,off,observed_amplification,3dssd+dino,0.20919275666257953,dino,0.15036125000004574,1.0020919275666258
103.204103,80.52294226999999,80.52294226999999,clear,102.59232800000001,77.16210199999998,77.16210199999998,r15,0.6117749999999944,waiting_ms,off,observed_amplification,3dssd+dino,4.35555821172422,dino,3.3608402700000113,1.0435555821172422
