adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
0.54882,0.3422578,0.3422578,clear,0.458688,0.25342059999999994,0.25342059999999994,r15,0.09013199999999999,positional_encoding,on,observed_amplification,3dssd+detr,35.055240181737425,detr,0.08883720000000006,1.3505524018173742
0.516797,0.29342008,0.29342008,clear,0.458688,0.25342059999999994,0.25342059999999994,r25,0.058108999999999966,positional_encoding,on,observed_amplification,3dssd+detr,15.78383130653156,detr,0.03999948000000009,1.1578383130653156
0.464641,0.2701668,0.2701668,clear,0.458688,0.25342059999999994,0.25342059999999994,r50,0.005953000000000042,positional_encoding,on,observed_amplification,3dssd+detr,6.608065800491381,detr,0.016746200000000044,1.0660806580049138
0.488346,0.2507666,0.2507666,clear,0.458688,0.25342059999999994,0.25342059999999994,r7p5,0.029658000000000018,positional_encoding,on,observed_damping,3dssd+detr,-1.0472708217090232,detr,-0.002653999999999934,0.9895272917829098
7.7307485,3.0208637300000047,3.0208637300000047,clear,7.811249,2.6841269199999997,2.6841269199999997,r15,-0.08050050000000031,backbone,on,observed_amplification,3dssd+dino,12.545487603097595,3dssd,0.336736810000005,1.125454876030976
7.826817500000001,2.8825046999999975,2.8825046999999975,clear,7.811249,2.6841269199999997,2.6841269199999997,r25,0.01556850000000054,backbone,on,observed_amplification,3dssd+dino,7.390774948898393,3dssd,0.19837777999999773,1.073907749488984
7.069518,3.6906362999999995,3.6906362999999995,clear,7.811249,2.6841269199999997,2.6841269199999997,r50,-0.7417309999999997,backbone,on,observed_amplification,3dssd+dino,37.498576259575685,3dssd,1.0065093799999998,1.3749857625957569
7.82822,3.171007339999999,3.171007339999999,clear,7.811249,2.6841269199999997,2.6841269199999997,r7p5,0.016970999999999847,backbone,on,observed_amplification,3dssd+dino,18.139247305041728,3dssd,0.4868804199999994,1.1813924730504173
72.6106285,46.484663489999996,46.484663489999996,clear,71.414013,45.40142508,45.40142508,r15,1.1966155000000072,bbox_head,on,observed_amplification,3dssd+dino,2.385912794788414,3dssd,1.0832384099999928,1.0238591279478841
72.469761,47.93545279,47.93545279,clear,71.414013,45.40142508,45.40142508,r25,1.0557480000000083,bbox_head,on,observed_amplification,3dssd+dino,5.581383636163162,3dssd,2.5340277099999966,1.0558138363616316
72.612303,47.171167319999995,47.171167319999995,clear,71.414013,45.40142508,45.40142508,r50,1.19829,bbox_head,on,observed_amplification,3dssd+dino,3.897988305172362,3dssd,1.7697422399999923,1.0389798830517236
72.048969,47.168461679999986,47.168461679999986,clear,71.414013,45.40142508,45.40142508,r7p5,0.6349560000000025,bbox_head,on,observed_amplification,3dssd+dino,3.8920289327622593,3dssd,1.767036599999983,1.0389202893276226
0.25241800000000003,0.1398186200000001,0.1398186200000001,clear,0.261135,0.14410251999999996,0.14410251999999996,r15,-0.008716999999999975,data_preprocessor,on,observed_damping,3dssd+dino,-2.9728140770889144,3dssd,-0.004283899999999868,0.9702718592291109
0.25820299999999996,0.12676282,0.12676282,clear,0.261135,0.14410251999999996,0.14410251999999996,r25,-0.0029320000000000457,data_preprocessor,on,observed_damping,3dssd+dino,-12.032891583020177,3dssd,-0.017339699999999958,0.8796710841697982
0.259061,0.12256443999999997,0.12256443999999997,clear,0.261135,0.14410251999999996,0.14410251999999996,r50,-0.0020740000000000203,data_preprocessor,on,observed_damping,3dssd+dino,-14.946359022729094,3dssd,-0.021538079999999987,0.8505364097727091
0.258315,0.11289205999999993,0.11289205999999993,clear,0.261135,0.14410251999999996,0.14410251999999996,r7p5,-0.002819999999999989,data_preprocessor,on,observed_damping,3dssd+dino,-21.658510899046068,3dssd,-0.031210460000000023,0.7834148910095393
3.7253844999999997,2.6525775999999928,2.6525775999999928,clear,3.718204,2.026013980000002,2.026013980000002,r15,0.00718049999999959,backbone,on,observed_amplification,3dssd+dino,30.92592776679608,dino,0.6265636199999909,1.3092592776679608
3.795783,2.489298409999999,2.489298409999999,clear,3.718204,2.026013980000002,2.026013980000002,r25,0.07757900000000006,backbone,on,observed_amplification,3dssd+dino,22.866793347595603,dino,0.4632844299999972,1.228667933475956
3.781466,1.7222939500000005,1.7222939500000005,clear,3.718204,2.026013980000002,2.026013980000002,r50,0.06326199999999993,backbone,on,observed_damping,3dssd+dino,-14.991013536836562,dino,-0.30372003000000136,0.8500898646316344
3.7324245,2.6101228499999913,2.6101228499999913,clear,3.718204,2.026013980000002,2.026013980000002,r7p5,0.01422049999999997,backbone,on,observed_amplification,3dssd+dino,28.83044617490689,dino,0.5841088699999895,1.2883044617490689
