adverse_p0_p99_range_ms,adverse_width_ms,analysis_scope,camera_model,clear_baseline_id,clear_p0_p99_range_ms,clear_width_ms,co_runner,condition_id,lidar_model,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
44.861202,44.861202,single-run exploratory descriptive,deeplabv3plus,clear,44.171613400000005,44.171613400000005,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+deeplabv3plus,1.5611578272121562,deeplabv3plus,0.6895885999999933,1.0156115782721216
43.50540024,43.50540024,single-run exploratory descriptive,deeplabv3plus,clear,44.171613400000005,44.171613400000005,centerpoint,r50,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-1.5082382297586738,deeplabv3plus,-0.6662131600000052,0.9849176177024133
43.9167566,43.9167566,single-run exploratory descriptive,deeplabv3plus,clear,44.171613400000005,44.171613400000005,centerpoint,r7p5,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-0.5769696426800808,deeplabv3plus,-0.254856800000006,0.9942303035731992
86.21918693999996,86.21918693999996,single-run exploratory descriptive,detr,clear,103.55384959999992,103.55384959999992,detr,r15,centerpoint,off,observed_damping,centerpoint+detr,-16.739756877179367,centerpoint,-17.334662659999964,0.8326024312282063
97.25939698999997,97.25939698999997,single-run exploratory descriptive,detr,clear,103.55384959999992,103.55384959999992,detr,r25,centerpoint,off,observed_damping,centerpoint+detr,-6.078434200479932,centerpoint,-6.294452609999951,0.9392156579952007
90.09286684,90.09286684,single-run exploratory descriptive,detr,clear,103.55384959999992,103.55384959999992,detr,r50,centerpoint,off,observed_damping,centerpoint+detr,-12.999017237887344,centerpoint,-13.460982759999922,0.8700098276211266
88.55577796999998,88.55577796999998,single-run exploratory descriptive,detr,clear,103.55384959999992,103.55384959999992,detr,r7p5,centerpoint,off,observed_damping,centerpoint+detr,-14.483354977080399,centerpoint,-14.998071629999941,0.855166450229196
29.26989148,29.26989148,single-run exploratory descriptive,detr,clear,29.33870468,29.33870468,centerpoint,r15,centerpoint,off,observed_damping,centerpoint+detr,-0.2345475055921975,detr,-0.06881320000000102,0.997654524944078
30.934045319999996,30.934045319999996,single-run exploratory descriptive,detr,clear,29.33870468,29.33870468,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+detr,5.43766555954166,detr,1.5953406399999963,1.0543766555954166
30.67950316,30.67950316,single-run exploratory descriptive,detr,clear,29.33870468,29.33870468,centerpoint,r50,centerpoint,off,observed_amplification,centerpoint+detr,4.570067065414829,detr,1.3407984800000001,1.0457006706541483
29.87017672,29.87017672,single-run exploratory descriptive,detr,clear,29.33870468,29.33870468,centerpoint,r7p5,centerpoint,off,observed_amplification,centerpoint+detr,1.811504787947582,detr,0.5314720400000006,1.0181150478794758
123.96205201000001,123.96205201000001,single-run exploratory descriptive,dino,clear,202.78690047,202.78690047,dino,r15,centerpoint,off,observed_damping,centerpoint+dino,-38.87077926498572,centerpoint,-78.82484846,0.6112922073501428
128.15097471999997,128.15097471999997,single-run exploratory descriptive,dino,clear,202.78690047,202.78690047,dino,r25,centerpoint,off,observed_damping,centerpoint+dino,-36.80510209338772,centerpoint,-74.63592575000004,0.6319489790661228
197.19989979999997,197.19989979999997,single-run exploratory descriptive,dino,clear,202.78690047,202.78690047,dino,r50,centerpoint,off,observed_damping,centerpoint+dino,-2.755109258562083,centerpoint,-5.587000670000037,0.9724489074143792
195.51661011,195.51661011,single-run exploratory descriptive,dino,clear,202.78690047,202.78690047,dino,r7p5,centerpoint,off,observed_damping,centerpoint+dino,-3.58518737805531,centerpoint,-7.270290360000018,0.9641481262194469
99.95220118999995,99.95220118999995,single-run exploratory descriptive,dino,clear,99.35482846,99.35482846,centerpoint,r15,centerpoint,off,observed_amplification,centerpoint+dino,0.6012518357278118,dino,0.5973727299999609,1.0060125183572781
101.80626036000001,101.80626036000001,single-run exploratory descriptive,dino,clear,99.35482846,99.35482846,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+dino,2.467350543498714,dino,2.451431900000017,1.0246735054349871
101.41789689999999,101.41789689999999,single-run exploratory descriptive,dino,clear,99.35482846,99.35482846,centerpoint,r50,centerpoint,off,observed_amplification,centerpoint+dino,2.076465202524691,dino,2.063068439999995,1.020764652025247
100.63405789999999,100.63405789999999,single-run exploratory descriptive,dino,clear,99.35482846,99.35482846,centerpoint,r7p5,centerpoint,off,observed_amplification,centerpoint+dino,1.2875362575005767,dino,1.2792294399999946,1.0128753625750058
133.44790615,133.44790615,single-run exploratory descriptive,faster-rcnn,clear,149.58589053000003,149.58589053000003,faster-rcnn,r15,centerpoint,off,observed_damping,centerpoint+faster-rcnn,-10.788440221749052,centerpoint,-16.137984380000034,0.8921155977825095
132.0659495,132.0659495,single-run exploratory descriptive,faster-rcnn,clear,149.58589053000003,149.58589053000003,faster-rcnn,r25,centerpoint,off,observed_damping,centerpoint+faster-rcnn,-11.712295168966047,centerpoint,-17.51994103000004,0.8828770483103395
138.493589,138.493589,single-run exploratory descriptive,faster-rcnn,clear,149.58589053000003,149.58589053000003,faster-rcnn,r50,centerpoint,off,observed_damping,centerpoint+faster-rcnn,-7.415339435222624,centerpoint,-11.092301530000043,0.9258466056477738
140.71190619000004,140.71190619000004,single-run exploratory descriptive,faster-rcnn,clear,149.58589053000003,149.58589053000003,faster-rcnn,r7p5,centerpoint,off,observed_damping,centerpoint+faster-rcnn,-5.932367222977009,centerpoint,-8.873984339999993,0.9406763277702299
72.57222134,72.57222134,single-run exploratory descriptive,faster-rcnn,clear,71.94779833,71.94779833,centerpoint,r15,centerpoint,off,observed_amplification,centerpoint+faster-rcnn,0.8678834161623517,faster-rcnn,0.624423010000001,1.0086788341616235
73.88871836,73.88871836,single-run exploratory descriptive,faster-rcnn,clear,71.94779833,71.94779833,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+faster-rcnn,2.697678143113791,faster-rcnn,1.940920030000001,1.026976781431138
74.06269409,74.06269409,single-run exploratory descriptive,faster-rcnn,clear,71.94779833,71.94779833,centerpoint,r50,centerpoint,off,observed_amplification,centerpoint+faster-rcnn,2.9394864180550595,faster-rcnn,2.114895759999996,1.0293948641805506
73.02573716,73.02573716,single-run exploratory descriptive,faster-rcnn,clear,71.94779833,71.94779833,centerpoint,r7p5,centerpoint,off,observed_amplification,centerpoint+faster-rcnn,1.4982235106846042,faster-rcnn,1.077938830000008,1.014982235106846
162.98392015000002,162.98392015000002,single-run exploratory descriptive,mask-rcnn,clear,183.49635787000003,183.49635787000003,mask-rcnn,r15,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-11.178662049811505,centerpoint,-20.51243772000001,0.888213379501885
164.50942520000004,164.50942520000004,single-run exploratory descriptive,mask-rcnn,clear,183.49635787000003,183.49635787000003,mask-rcnn,r25,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-10.347307647082282,centerpoint,-18.986932669999987,0.8965269235291772
160.44931293999994,160.44931293999994,single-run exploratory descriptive,mask-rcnn,clear,183.49635787000003,183.49635787000003,mask-rcnn,r50,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-12.559946800866761,centerpoint,-23.047044930000084,0.8744005319913324
169.49215044000007,169.49215044000007,single-run exploratory descriptive,mask-rcnn,clear,183.49635787000003,183.49635787000003,mask-rcnn,r7p5,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-7.631872148613095,centerpoint,-14.004207429999951,0.923681278513869
93.92798696,93.92798696,single-run exploratory descriptive,mask-rcnn,clear,101.14592677000002,101.14592677000002,centerpoint,r15,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-7.136164589616345,mask-rcnn,-7.2179398100000185,0.9286383541038365
95.38789922,95.38789922,single-run exploratory descriptive,mask-rcnn,clear,101.14592677000002,101.14592677000002,centerpoint,r25,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-5.692792318857731,mask-rcnn,-5.758027550000023,0.9430720768114227
98.74154876,98.74154876,single-run exploratory descriptive,mask-rcnn,clear,101.14592677000002,101.14592677000002,centerpoint,r50,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-2.3771377521384807,mask-rcnn,-2.4043780100000163,0.9762286224786152
96.1643891,96.1643891,single-run exploratory descriptive,mask-rcnn,clear,101.14592677000002,101.14592677000002,centerpoint,r7p5,centerpoint,off,observed_damping,centerpoint+mask-rcnn,-4.925099634835273,mask-rcnn,-4.981537670000023,0.9507490036516473
