analysis_scope,camera_model,co_runner,condition_id,frame_count,iqr_ms,lidar_model,maximum_ms,median_ms,minimum_ms,mps_mode,normalized_range,p0_ms,p0_p99_range_ms,p1_ms,p25_ms,p50_ms,p5_ms,p75_ms,p95_ms,p99_ms,pair_id,primary_range_ms,sample_count,target_model,width_ms
single-run exploratory descriptive,deeplabv3plus,centerpoint,clear,457,31.238476,centerpoint,91.320215,49.682826,40.021005,on,0.9904528176396408,40.021005,49.208495,40.33424632,41.402199,49.682826,40.6565246,72.640675,87.5869692,89.2295,centerpoint+deeplabv3plus,49.208495,457,deeplabv3plus,49.208495
single-run exploratory descriptive,deeplabv3plus,centerpoint,r15,458,35.63563724999999,centerpoint,88.420602,52.641344000000004,39.911624,on,0.8608630474936201,39.911624,45.316987819999994,40.07684511,41.175673,52.641344000000004,40.281103550000005,76.81131024999999,82.89688589999999,85.22861182,centerpoint+deeplabv3plus,45.316987819999994,458,deeplabv3plus,45.316987819999994
single-run exploratory descriptive,deeplabv3plus,centerpoint,r25,457,32.596731,centerpoint,87.605212,51.139858,40.242934,on,0.8987943220335107,40.242934,45.964214000000005,40.434043720000005,41.723848,51.139858,40.870389599999996,74.320579,84.427721,86.207148,centerpoint+deeplabv3plus,45.964214000000005,457,deeplabv3plus,45.964214000000005
single-run exploratory descriptive,deeplabv3plus,centerpoint,r50,457,31.769222000000006,centerpoint,87.124641,49.824706,40.214324,on,0.9096776615199695,40.214324,45.324422039999995,40.31092628,41.433186,49.824706,40.4927056,73.202408,83.4869508,85.53874603999999,centerpoint+deeplabv3plus,45.324422039999995,457,deeplabv3plus,45.324422039999995
single-run exploratory descriptive,deeplabv3plus,centerpoint,r7p5,458,32.11891925,centerpoint,88.980347,51.42196250000001,40.017027,on,0.8843854135283147,40.017027,45.47683357,40.12580221,41.3012905,51.42196250000001,40.37872975,73.42020975,83.1032056,85.49386057,centerpoint+deeplabv3plus,45.47683357,458,deeplabv3plus,45.47683357
single-run exploratory descriptive,detr,detr,clear,211,13.9517405,centerpoint,193.363494,169.86771,137.98791,on,0.31647059879714623,137.98791,53.758135899999985,145.432161,163.159995,169.86771,151.014973,177.1117355,185.29044299999998,191.74604589999998,centerpoint+detr,53.758135899999985,211,centerpoint,53.758135899999985
single-run exploratory descriptive,detr,detr,r15,221,11.783080000000012,centerpoint,188.534202,162.134494,131.891813,on,0.3160576132553261,131.891813,51.24384119999999,133.6042818,154.839385,162.134494,144.075209,166.622465,178.96875,183.1356542,centerpoint+detr,51.24384119999999,221,centerpoint,51.24384119999999
single-run exploratory descriptive,detr,detr,r25,220,13.74279624999997,centerpoint,186.354869,163.4907495,131.18858,on,0.3232178492765428,131.18858,52.84312843000001,141.54823686999998,155.88539450000002,163.4907495,145.78543415000001,169.62819075,179.5924722,184.03170843,centerpoint+detr,52.84312843000001,220,centerpoint,52.84312843000001
single-run exploratory descriptive,detr,detr,r50,225,12.940052000000009,centerpoint,184.583979,159.305177,132.193689,on,0.2983428203340811,132.193689,47.52755579999999,139.57823692,151.81394,159.305177,142.7334154,164.753992,174.0555406,179.7212448,centerpoint+detr,47.52755579999999,225,centerpoint,47.52755579999999
single-run exploratory descriptive,detr,detr,r7p5,224,13.536509999999993,centerpoint,185.978175,160.4180585,133.789297,on,0.30925871478490696,133.789297,49.61068260000002,140.57810492,152.27243375,160.4180585,144.04680564999998,165.80894375,174.2221582,183.39997960000002,centerpoint+detr,49.61068260000002,224,centerpoint,49.61068260000002
